sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,url_length,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,path_length,n_url_params,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
+www.visenze.com+2023_08_14+0,0,0.181977,0.001364,1,0.1806133880711682,0.1819773240032842,0.001363935932116,19,11,1,0,3.277613436819116,0,1,0,0,0.0,267754,1,0,10.0,1.0,39750.0,4.599337132992489,4879.0,30.0,1000.0,4848.0,1.0,101.0,3824.0,189.0,11.0,0.0,0.0,90.0,1.0,5041.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.visionplus.id+2023_08_14+0,0,0.184444,0.074524,1,0.1099198960254513,0.1844440523697937,0.0745241563443424,21,13,1,0,3.180832987205441,0,1,0,0,0.0,122189,0,0,2.8421052631578947,1.0,100449.0,5.001945617573629,2317.0,854.0,1000.0,1463.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2358.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.visitportugal.com+2023_08_14+0,0,0.180115,0.002783,1,0.1773320667375215,0.1801151718837059,0.0027831051461844,25,17,1,0,3.734521664779752,0,1,0,0,0.0,204030,8,2,0.4709302325581395,1.0,24525.0,4.3896090160519865,8888.0,2049.0,1000.0,6839.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8962.0,1.0,1.0,1.0,20940.0,8665.0,
+www.visma.com+2023_08_14+0,0,0.182283,0.000785,1,0.1814981427896368,0.1822833872650849,0.000785244475448,17,9,1,0,2.94770277922009,0,1,0,0,0.0,224662,1,0,1.7217391304347829,1.0,26621.0,4.425224365425839,10335.0,3244.0,1000.0,7091.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10089.0,1.0,1.0,1.0,209242.0,2625.0,
+www.visme.co+2023_08_14+0,0,0.179016,0.002395,1,0.1766210155391595,0.1790159058172865,0.002394890278127,16,8,1,0,3.0,0,1,0,0,0.0,238621,0,0,3.22568093385214,1.0,16136.0,4.207795885204709,4384.0,2799.0,1000.0,1584.0,0.0,85.0,2528.0,73.0,13.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+www.viva.co.id+2023_08_14+0,0,0.18054,0.004138,1,0.1764020230960212,0.1805395927229488,0.0041375696269276,18,10,2,1,2.721928094887362,0,1,0,0,0.0,141936,0,0,1.7142857142857142,1.0,36364.0,4.560671649092842,6374.0,4446.0,1000.0,1927.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+www.vive.com+2023_08_14+0,0,0.183429,0.001595,1,0.1818335301609742,0.1834289445383532,0.0015954143773789,16,8,1,0,2.75,0,1,0,0,0.0,207789,4,0,3.017857142857143,1.0,33630.0,4.526726867314635,10588.0,2706.0,1000.0,7881.0,1.0,4.0,6113.0,3683.0,3.0,0.0,0.0,729.0,1.0,11403.0,1.0,1.0,1.0,16625.0,9487.0,US
+www.viviennewestwood.com+2023_08_14+0,0,0.186279,0.019947,1,0.1663323680221886,0.1862790790998135,0.0199467110776249,28,20,1,0,3.446439344671015,0,1,0,0,0.0,570038,4,1,1.1642276422764228,1.0,29988.0,4.476947502174075,10052.0,3505.0,1000.0,6546.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10434.0,1.0,1.0,1.0,20940.0,8665.0,
+www.vlaanderen.be+2023_08_14+0,0,0.189777,0.005235,1,0.1845412351498608,0.1897766751091749,0.0052354399593141,21,13,1,0,3.0269868333592878,0,1,0,0,0.0,82740,3,0,1.6585365853658536,1.0,13147.0,4.11882666293329,10733.0,3575.0,1000.0,7158.0,1.0,194.0,3288.0,37.0,15.0,0.0,0.0,89.0,2.0,-1.0,-1.0,-1.0,1.0,20940.0,8665.0,
+www.voachinese.com+2023_08_14+0,0,0.17977,0.001497,1,0.1782729473060555,0.179769811744981,0.0014968644389255,22,14,1,0,3.378783493486176,0,1,0,0,0.0,144442,3,0,1.0454545454545454,1.0,67124.0,4.826877828723003,8938.0,3758.0,1000.0,5179.0,1.0,126.0,3401.0,42.0,6.0,1.0,0.0,89.0,1.0,9190.0,1.0,1.0,1.0,20940.0,8665.0,
+www.vodafone.com+2023_08_14+2,0,0.17837,0.001524,1,0.17684584848891,0.1783695306073198,0.0015236821184098,20,12,1,0,3.188721875540867,0,1,0,0,0.0,1324871,0,0,0.5603715170278638,1.0,7239.0,3.859678576628448,10032.0,5132.0,1000.0,4899.0,1.0,330.0,4394.0,24.0,22.0,0.0,0.0,180.0,1.0,10395.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.vodafone.es+2023_08_14+0,0,0.180087,0.006468,1,0.1736182576876169,0.1800866253821225,0.0064683676945055,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,2105870,2,9,7.11328125,1.0,23692.0,4.374601723968906,8705.0,5130.0,1000.0,3574.0,1.0,676.0,5929.0,24.0,18.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,19551.0,5608.0,US
+www.vodafone.pt+2023_08_14+0,0,0.180484,0.00429,1,0.1761946370776252,0.1804843364294586,0.0042896993518333,19,11,1,0,3.2776134368191165,0,1,0,0,0.0,620151,7,3,0.9960474308300395,1.0,6312.0,3.800166990201364,8938.0,3267.0,1000.0,5670.0,1.0,18.0,4222.0,99.0,4.0,0.0,0.0,369.0,1.0,-1.0,-1.0,-1.0,1.0,19551.0,5608.0,US
+www.vodafone.ua+2023_08_14+0,0,0.180029,0.003352,1,0.1766773700885922,0.1800292427896779,0.0033518727010856,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,85525,3,0,1.2212389380530972,1.0,38825.0,4.589111464400596,3926.0,1575.0,1000.0,2351.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3933.0,1.0,1.0,1.0,21497.0,8904.0,
+www.voedingscentrum.nl+2023_08_14+0,0,0.250906,0.028431,1,0.2224751838986227,0.2509059326271297,0.0284307487285069,26,18,1,0,3.794653473544342,0,1,0,0,0.0,76358,1,0,0.7894736842105263,1.0,55008.0,4.740425855006959,9577.0,3397.0,1000.0,6179.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9863.0,1.0,1.0,1.0,209377.0,2646.0,
+www.voestalpine.com+2023_08_14+0,0,0.183743,0.001505,1,0.1822378468671382,0.1837428494745374,0.0015050026073992,23,15,1,0,3.640223928941851,0,1,0,0,0.0,112559,1,0,0.456043956043956,1.0,37481.0,4.573811169427276,9178.0,1053.0,1000.0,8124.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10481.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.voices.com+2023_08_14+0,0,0.180961,0.001249,1,0.1797117685406206,0.1809611475699405,0.0012493790293199,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,315341,4,2,1.0092307692307692,1.0,48155.0,4.682641387196215,10052.0,4530.0,1000.0,5522.0,1.0,53.0,7042.0,69.0,8.0,0.0,0.0,257.0,1.0,10256.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.voipgrid.nl+2023_08_14+0,0,0.181181,0.001533,1,0.1796483289236454,0.1811808444044416,0.0015325154807961,19,11,1,0,3.277613436819116,0,1,0,0,0.0,281062,1,0,1.7916666666666667,1.0,105171.0,5.02189600335162,6247.0,55.0,1000.0,6192.0,1.0,90.0,3765.0,29.0,8.0,0.0,0.0,89.0,1.0,6329.0,1.0,1.0,1.0,34762.0,7721.0,
+www.vokrug.tv+2023_08_14+0,0,0.181671,0.000301,1,0.181369741800734,0.181671101266018,0.000301359465284,17,9,1,0,2.94770277922009,0,1,0,0,0.0,114721,1,0,0.8982300884955752,1.0,41479.0,4.617828277617751,6257.0,2317.0,1000.0,3939.0,1.0,94.0,3285.0,43.0,8.0,0.0,0.0,89.0,1.0,6725.0,1.0,1.0,1.0,50448.0,5965.0,
+www.volksstimme.de+2023_08_14+0,0,0.178824,0.000213,1,0.1786109892868836,0.1788235181371464,0.0002125288502627,22,14,1,0,3.378783493486176,0,1,0,0,0.0,376411,0,0,1.6421052631578947,1.0,30525.0,4.48465567261692,9240.0,4639.0,1000.0,4600.0,1.0,48.0,1869.0,976.0,1.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+www.volkswagen-group.com+2023_08_14+0,0,0.180251,0.019937,1,0.1603145632400213,0.1802511838245427,0.0199366205845214,24,16,1,0,3.625,0,1,0,0,0.0,45548,1,0,0.4636871508379888,1.0,35396.0,4.548954186430289,8934.0,1.0,1000.0,8932.0,1.0,38.0,1100.0,23.0,9.0,0.0,0.0,89.0,1.0,10754.0,1.0,1.0,1.0,20940.0,8665.0,
+www.voltairenet.org+2023_08_14+0,0,0.18455,0.000643,1,0.1839069387160423,0.1845503560663741,0.0006434173503318,23,15,1,0,3.373557262275185,0,1,0,0,0.0,123663,2,0,0.2653721682847896,1.0,44026.0,4.643709229251458,7564.0,4536.0,1000.0,3027.0,0.0,58.0,1743.0,75.0,5.0,1.0,0.0,89.0,1.0,7574.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.volvo.com+2023_08_14+0,0,0.18085,0.076205,1,0.104644853820327,0.1808498646854239,0.0762050108650969,17,9,1,0,2.4193819456463714,0,1,0,0,0.0,320482,0,0,6.8,1.0,17535.0,4.243905770217522,10052.0,7264.0,1000.0,2788.0,1.0,137.0,2998.0,27.0,11.0,0.0,0.0,89.0,2.0,11209.0,1.0,1.0,1.0,20940.0,8665.0,
+www.vrbo.com+2023_08_14+0,0,0.185308,0.562436,0,0.377127754675733,0.5624356651526652,0.1853079104769321,20,12,1,0,3.084962500721156,0,1,0,0,0.0,1279297,1,0,1.9272727272727272,1.0,2996.0,3.4765418090274287,10737.0,7509.0,1000.0,3227.0,1.0,37.0,6565.0,1545.0,12.0,0.0,0.0,669.0,1.0,10887.0,1.0,1.0,1.0,20940.0,8665.0,
+www.vtb.com+2023_08_14+0,0,0.181993,0.042386,1,0.1396071030663818,0.1819929643661704,0.0423858612997886,15,7,1,0,2.807354922057604,0,1,0,0,0.0,136490,0,0,1.3061224489795915,1.0,57239.0,4.757692037766363,9977.0,1201.0,1000.0,8776.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9025.0,1.0,1.0,1.0,24823.0,8805.0,
+www.vyprvpn.com+2023_08_14+0,0,0.179868,0.002672,1,0.1771957693601216,0.1798677844178948,0.0026720150577732,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,38620,0,0,0.4693877551020408,1.0,32189.0,4.50770748487984,6055.0,1770.0,1000.0,4284.0,1.0,28.0,3999.0,88.0,6.0,0.0,0.0,394.0,1.0,6102.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.wacom.com+2023_08_14+0,0,0.178679,0.002119,1,0.176560010149326,0.1786791496252417,0.0021191394759157,17,9,1,0,2.5032583347756456,0,1,0,0,0.0,172065,1,0,0.9603174603174603,1.0,16241.0,4.210612766352898,10771.0,6481.0,1000.0,4290.0,1.0,1.0,5631.0,5631.0,1.0,0.0,0.0,1082.0,1.0,11497.0,1.0,1.0,1.0,8075.0,10643.0,US
+www.wada-ama.org+2023_08_14+0,0,0.180318,0.003788,1,0.1765290994172856,0.1803175697651928,0.0037884703479072,20,12,1,0,2.9182958340544896,0,1,0,0,0.0,236580,1,0,0.8490566037735849,1.0,25870.0,4.412796428716543,9323.0,4063.0,1000.0,5259.0,0.0,658.0,4353.0,1639.0,5.0,0.0,0.0,207.0,1.0,9528.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.wangyuespa.vip+2023_08_14+0,0,0.18132,0.012611,1,0.1687093230333776,0.1813199630462512,0.0126106400128735,22,14,1,0,3.521640636343319,0,1,0,0,0.0,84707,0,0,3.4285714285714284,0.0,-1.0,-1.0,1203.0,315.0,1000.0,888.0,1.0,12.0,1219.0,413.0,3.0,0.0,0.0,90.0,1.0,414.0,1.0,1.0,0.0,-1.0,-1.0,
+www.wapoz.info+2023_08_14+0,0,0.17838,0.001203,1,0.1771766497152843,0.1783796331160392,0.0012029834007549,18,10,1,0,3.121928094887362,0,1,0,0,0.0,69253,1,0,1.954198473282443,1.0,20947.0,4.321121832708528,3579.0,16.0,1000.0,3562.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3377.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.washingtonpost.com+2023_08_14+1,0,0.242498,0.002034,1,0.2404641711197684,0.2424977992365026,0.0020336281167341,26,18,1,0,3.5724312513221195,0,1,0,0,0.0,2443111,0,0,10.0,1.0,352.0,2.546542663478131,10743.0,8952.0,1000.0,1791.0,1.0,135.0,6391.0,258.0,10.0,0.0,1.0,90.0,2.0,11147.0,1.0,1.0,1.0,16625.0,9487.0,US
+www.wati.io+2023_08_14+0,0,0.180573,0.000788,1,0.1797847462099203,0.1805729913643756,0.0007882451544553,15,7,1,0,2.521640636343318,0,1,0,0,0.0,353686,0,0,0.292156862745098,1.0,61055.0,4.785721235578076,2210.0,10.0,1000.0,2199.0,1.0,62.0,1087.0,52.0,11.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+www.watson.de+2023_08_14+0,0,0.178768,0.000739,1,0.178028894760928,0.178767719275972,0.0007388245150439,17,9,1,0,3.169925001442312,0,1,0,0,0.0,130549,2,0,1.046979865771812,1.0,26348.0,4.420747654769476,9722.0,2027.0,1000.0,7695.0,1.0,3.0,3976.0,3013.0,2.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,1.0,24940.0,8753.0,
+www.wayfair.de+2023_08_14+0,0,0.185082,0.003581,1,0.1815013901262599,0.1850821629080485,0.0035807727817886,18,10,1,0,3.121928094887362,0,1,0,0,0.0,847632,2,0,2.810344827586207,1.0,487882.0,5.688314795474679,5350.0,3792.0,1000.0,1558.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+www.wbez.org+2023_08_14+0,0,0.194774,0.000637,1,0.1941364780577515,0.1947736322906395,0.0006371542328879,16,8,1,0,3.0,0,1,0,0,0.0,258603,0,0,1.233009708737864,1.0,28431.0,4.453792135344473,10201.0,5454.0,1000.0,4747.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11125.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.wbs.legal+2023_08_14+1,0,0.200273,0.002072,1,0.1982018909537972,0.2002734368391659,0.0020715458853687,17,9,1,0,2.94770277922009,0,1,0,0,0.0,398011,3,1,3.339449541284404,1.0,8244.0,3.916137983107175,1606.0,844.0,1000.0,761.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1796.0,1.0,1.0,1.0,9063.0,20594.0,
+www.wcu.edu+2023_08_14+0,0,0.181393,0.000977,1,0.1804155257865387,0.1813927379108264,0.0009772121242876,15,7,1,0,2.5216406363433186,0,1,0,0,0.0,871786,1,0,5.668539325842697,1.0,51751.0,4.713918746211775,10615.0,4878.0,1000.0,5737.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,81.0,14532.0,US
+www.web.com+2023_08_14+2,0,0.182426,0.196886,1,0.0144595815605261,0.1968858259522119,0.1824262443916857,22,14,1,0,3.235926350629033,0,1,0,0,0.0,351153,1,0,2.7279411764705883,1.0,10722.0,4.030275802889288,10744.0,5626.0,1000.0,5117.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10915.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.webaslan.com+2023_08_14+0,0,0.181134,0.027366,1,0.1537674277063957,0.1811335342489624,0.0273661065425666,20,12,1,0,3.418295834054489,0,1,0,0,0.0,208709,2,0,2.060240963855421,1.0,64445.0,4.809189228025423,8588.0,4324.0,1000.0,4264.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8596.0,1.0,1.0,1.0,15169.0,9548.0,US
+www.webeyez.com+2023_08_14+0,0,0.178444,0.001437,1,0.1770070347903386,0.1784440990848519,0.0014370642945132,19,11,1,0,3.027169118440619,0,1,0,0,0.0,63026,0,0,5.548387096774194,1.0,39286.0,4.594237812309843,9716.0,308.0,1000.0,9407.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4859.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.webgo.de+2023_08_14+1,0,0.179177,0.009475,1,0.1697014079236231,0.1791768191873874,0.0094754112637644,21,13,1,0,3.0850551027564768,0,1,0,0,0.0,241702,0,0,0.453781512605042,1.0,3326.0,3.5219222448835006,10027.0,1615.0,1000.0,8412.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,48324.0,3730.0,
+www.webland.ch+2023_08_14+0,0,0.183223,0.00047,1,0.1827520888916042,0.183222553287671,0.0004704643960667,18,10,1,0,3.321928094887362,0,1,0,0,0.0,122073,1,0,0.4590163934426229,1.0,14760.0,4.169086357487023,10032.0,3169.0,1000.0,6862.0,1.0,12.0,4159.0,1556.0,2.0,0.0,0.0,730.0,1.0,-1.0,-1.0,-1.0,1.0,25563.0,8528.0,
+www.webnode.com+2023_08_14+0,0,0.180662,0.788321,0,0.6076589495635921,0.7883207035112475,0.1806617539476553,18,10,1,0,2.8464393446710154,0,1,0,0,0.0,54303,1,0,1.4367816091954022,1.0,6333.0,3.801609488027319,9717.0,4446.0,1000.0,5271.0,1.0,11.0,3999.0,73.0,3.0,0.0,0.0,89.0,1.0,9923.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.webroot.com+2023_08_14+0,0,0.181198,0.007287,1,0.1739112727747681,0.1811983431270609,0.0072870703522928,19,11,1,0,3.027169118440619,0,1,0,0,0.0,209518,2,0,0.5069124423963134,1.0,19598.0,4.292211753331855,10741.0,7341.0,1000.0,3399.0,1.0,23.0,7154.0,39.0,6.0,0.0,0.0,90.0,1.0,10912.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.webstaurantstore.com+2023_08_14+0,0,0.18696,0.000498,1,0.1864613043708008,0.1869597949111088,0.0004984905403079,28,20,1,0,3.5841837197791886,0,1,0,0,0.0,345149,4,0,0.3888888888888889,1.0,5901.0,3.7709256146389993,8089.0,4148.0,1000.0,3941.0,1.0,15.0,7335.0,2914.0,9.0,0.0,0.0,427.0,1.0,8448.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.webzdarma.cz+2023_08_14+0,0,0.185597,0.002665,1,0.1829317022394391,0.1855966872972683,0.0026649850578291,20,12,1,0,3.2516291673878226,0,1,0,0,0.0,29741,1,0,0.6233766233766234,1.0,49271.0,4.692591376768002,9375.0,3590.0,1000.0,5785.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9570.0,1.0,1.0,1.0,43541.0,6849.0,
+www.wedos.com+2023_08_14+0,0,0.179966,0.001923,1,0.178042237681596,0.1799656642604579,0.0019234265788618,16,8,1,0,3.0,0,1,0,0,0.0,1022643,1,2,1.6012084592145015,1.0,32321.0,4.50948478922394,8116.0,856.0,1000.0,7259.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8306.0,1.0,1.0,1.0,208414.0,2478.0,
+www.weglot.com+2023_08_14+0,0,0.182526,0.000664,1,0.1818619756219087,0.1825260800553878,0.000664104433479,18,10,1,0,3.121928094887362,0,1,0,0,0.0,357409,1,0,1.7293233082706767,1.0,10634.0,4.02669665597816,3893.0,1405.0,1000.0,2488.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3912.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.weidian.com+2023_08_14+0,0,0.179651,0.008254,1,0.1713974873889464,0.1796512214398248,0.0082537340508783,19,11,1,0,3.277613436819116,0,1,0,0,0.0,40238,0,0,1.2465753424657535,1.0,24330.0,4.386142108930819,9248.0,3296.0,1000.0,5951.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7399.0,1.0,1.0,1.0,132203.0,-1.0,CN
+www.wemod.com+2023_08_14+0,0,0.181306,0.002733,1,0.1785730841154081,0.1813063692669926,0.0027332851515844,17,9,1,0,2.725480556997868,0,1,0,0,0.0,71558,0,0,1.5,1.0,9546.0,3.979821430030225,8116.0,641.0,1000.0,7474.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7370.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.wes.org+2023_08_14+0,0,0.179832,0.00091,1,0.1789222191897339,0.1798324263697291,0.0009102071799952,15,7,1,0,2.807354922057604,0,1,0,0,0.0,168574,2,0,2.4198895027624308,1.0,36526.0,4.562602114778459,10722.0,4528.0,1000.0,6194.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12307.0,1.0,1.0,1.0,13335.0,5790.0,US
+www.wesingapp.com+2023_08_14+0,0,0.537086,0.053524,0,0.483561702722437,0.5370857325284837,0.0535240298060467,21,13,1,0,3.546593564294939,0,1,0,0,0.0,17773,0,0,1.1111111111111112,1.0,95495.0,4.979980633057502,3268.0,74.0,1000.0,3193.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3542.0,1.0,1.0,1.0,132203.0,-1.0,CN
+www.wesleyan.edu+2023_08_14+0,0,0.187262,0.004616,1,0.1826453269053614,0.1872616246884986,0.0046162977831371,20,12,1,0,3.188721875540867,0,1,0,0,0.0,183860,1,0,0.6935483870967742,1.0,18826.0,4.2747580543520085,10734.0,6108.0,1000.0,4625.0,1.0,18.0,2977.0,310.0,3.0,0.0,0.0,396.0,2.0,-1.0,-1.0,-1.0,1.0,14618.0,7503.0,US
+www.westerndigital.com+2023_08_14+3,0,0.188259,0.002676,1,0.1855830359072034,0.1882587916583387,0.0026757557511352,26,18,1,0,3.8365916681089782,0,1,0,0,0.0,1316107,2,0,1.5764192139737991,1.0,7587.0,3.880070084064067,10022.0,2619.0,1000.0,7403.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10347.0,1.0,1.0,1.0,16625.0,9487.0,US
+www.westernunion.com+2023_08_14+0,0,0.180122,0.530459,0,0.350336906171538,0.5304590965433245,0.1801221903717864,14,6,1,0,2.584962500721156,0,1,0,0,0.0,630841,0,0,1.941489361702128,1.0,4605.0,3.663229634532868,10735.0,7430.0,1000.0,3304.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11183.0,1.0,1.0,1.0,20940.0,8665.0,
+www.westnet.com.au+2023_08_14+0,0,0.181024,0.004351,1,0.1766729858985162,0.1810236043893704,0.0043506184908542,22,14,2,1,3.3787834934861767,0,1,0,0,0.0,37704,1,0,0.5533980582524272,1.0,56925.0,4.75530303928718,9574.0,6053.0,1000.0,3521.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,16509.0,9513.0,US
+www.westrock.com+2023_08_14+0,0,0.182211,0.002608,1,0.1796034178026294,0.1822111642103148,0.0026077464076853,20,12,1,0,3.2516291673878226,0,1,0,0,0.0,1218207,0,0,5.823863636363637,1.0,82518.0,4.91654869337419,9722.0,1309.0,1000.0,8412.0,1.0,39.0,3651.0,122.0,9.0,0.0,0.0,394.0,1.0,10552.0,1.0,1.0,1.0,14618.0,7503.0,US
+www.westwing.com.br+2023_08_14+0,0,0.181474,0.009482,1,0.1719916092003429,0.1814735796424584,0.0094819704421155,23,15,2,1,3.640223928941852,0,1,0,0,0.0,184900,1,1,1.5142857142857142,1.0,58792.0,4.769318234371591,5336.0,42.0,1000.0,5294.0,1.0,16.0,2817.0,132.0,4.0,0.0,0.0,394.0,1.0,5350.0,1.0,0.0,1.0,16509.0,9513.0,US
+www.westword.com+2023_08_14+0,0,0.188054,0.001178,1,0.1868761723137783,0.1880542813743326,0.0011781090605543,20,12,1,0,3.2516291673878226,0,1,0,0,0.0,359865,2,0,1.403448275862069,1.0,27033.0,4.43189424440938,10737.0,6670.0,1000.0,4067.0,1.0,17.0,3375.0,61.0,6.0,0.0,0.0,89.0,1.0,11292.0,1.0,1.0,1.0,2635.0,4980.0,US
+www.wfs.games+2023_08_14+0,0,0.178796,0.00289,1,0.17590567169142,0.1787955755991697,0.0028899039077497,23,15,1,0,3.5068905956085183,0,1,0,0,0.0,30227,0,0,0.3655913978494624,1.0,255831.0,5.407953168419481,2655.0,70.0,1000.0,2585.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2863.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.wg-gesucht.de+2023_08_14+0,0,0.582727,0.002349,0,0.5803781927783855,0.5827272982819608,0.0023491055035752,21,13,1,0,3.3927474104487847,0,1,0,0,0.0,196525,7,7,0.5672514619883041,1.0,20735.0,4.316704039700037,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,5186.0,5186.0,1.0,0.0,0.0,368.0,1.0,-1.0,-1.0,-1.0,1.0,24940.0,8753.0,
+www.whatcar.com+2023_08_14+0,0,0.201154,0.005716,1,0.1954378752893543,0.2011535498459085,0.0057156745565541,19,11,1,0,3.095795255000934,0,1,0,0,0.0,286197,1,0,1.5869565217391304,1.0,41725.0,4.620396345351284,10022.0,4546.0,1000.0,5475.0,1.0,16.0,2710.0,330.0,5.0,0.0,0.0,394.0,1.0,10248.0,1.0,1.0,1.0,16509.0,9513.0,US
+www.whatismybrowser.com+2023_08_14+0,0,0.184623,0.00148,1,0.1831435712368602,0.1846233717847473,0.001479800547887,27,19,1,0,3.7216117239699,0,1,0,0,0.0,96640,1,0,0.46,1.0,20274.0,4.30693944215854,7731.0,1496.0,1000.0,6235.0,1.0,3.0,4609.0,4018.0,2.0,0.0,0.0,730.0,1.0,5670.0,1.0,1.0,1.0,14618.0,7503.0,US
+www.whatmobile.com.pk+2023_08_14+0,0,0.185353,0.000691,1,0.1846626658666962,0.1853532093120877,0.0006905434453915,25,17,2,1,3.734521664779752,0,1,0,0,0.0,82780,1,0,0.3108108108108108,1.0,21362.0,4.329641910730211,7078.0,3195.0,1000.0,3883.0,1.0,108.0,3584.0,65.0,7.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+www.whatnot.com+2023_08_14+0,0,0.184574,0.01312,1,0.1714539098273419,0.1845737451146918,0.0131198352873498,19,11,1,0,3.095795255000934,0,1,0,0,0.0,139863,0,0,4.071428571428571,1.0,7618.0,3.8818409683249273,10744.0,1157.0,1000.0,9587.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10956.0,1.0,1.0,1.0,13335.0,5790.0,US
