sample_id,sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
23377,23377_secure1.store.com.uk.shop.sign.co.uk.ap.in.de.827603349de.lssindonesia.com,0,0.999883,0.003001,0,0.996882490584725,0.9998830529591306,0.0030005623744056,74,13,12,4.259635449369244,0,0,0.1351351351351351,45627,1,0,0.6388888888888888,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23378,23378_secure1.store.com.uk.shop.sign.co.uk.ap.in.de.827603349de.lssindonesia.com,0,0.999988,0.003888,0,0.996099640645214,0.99998768401671,0.003888043371496,74,13,12,4.259635449369244,0,0,0.1351351351351351,18518,1,0,0.3055555555555556,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23379,23379_secure1.store.com.uk.shop.sign.co.uk.ap.in.de.827603349de.lssindonesia.com,0,0.999987,0.00421,0,0.9957768098782388,0.9999868020263264,0.0042099921480876,74,13,12,4.259635449369244,0,0,0.1351351351351351,18851,1,0,0.3055555555555556,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23390,23390_www.nmobe.com,0,0.999567,0.023047,0,0.9765200848959348,0.9995673055366218,0.0230472206406871,13,2,1,2.873140679513133,0,0,0.0,76450,1,0,4.03125,0.0,-1.0,-1.0,4351.0,95.0,1000.0,4256.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4594.0,1.0,1.0,1.0,396982.0,2836.0,US
23391,23391_www.nmobe.com,0,0.99972,0.042294,0,0.9574264280898562,0.9997204717175708,0.0422940436277145,13,2,1,2.873140679513133,0,0,0.0,82484,2,0,4.628571428571429,0.0,-1.0,-1.0,4351.0,95.0,1000.0,4256.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4594.0,1.0,1.0,1.0,396982.0,2836.0,US
23392,23392_www.nmobe.com,0,0.999652,0.034123,0,0.965528779234708,0.9996522767245024,0.0341234974897944,13,2,1,2.873140679513133,0,0,0.0,62459,1,0,4.064516129032258,0.0,-1.0,-1.0,4351.0,95.0,1000.0,4256.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4594.0,1.0,1.0,1.0,396982.0,2836.0,US
23393,23393_www.nmobe.com,0,0.99978,0.013123,0,0.9866571211432538,0.9997803601253964,0.0131232389821426,13,2,1,2.873140679513133,0,0,0.0,43717,1,0,4.387096774193548,0.0,-1.0,-1.0,4351.0,95.0,1000.0,4256.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4594.0,1.0,1.0,1.0,396982.0,2836.0,US
23395,23395_www.nammi.ru,0,0.99281,0.060339,0,0.93247111018168,0.9928103820087985,0.0603392718271184,12,2,1,2.8553885422075336,0,0,0.0,19854,0,0,0.7021276595744681,0.0,-1.0,-1.0,5149.0,139.0,1000.0,5009.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,197695.0,5532.0,
23396,23396_www.nammi.ru,0,0.99281,0.060339,0,0.9324711044631891,0.9928103762903076,0.0603392718271184,12,2,1,2.8553885422075336,0,0,0.0,19854,0,0,0.7021276595744681,0.0,-1.0,-1.0,5149.0,139.0,1000.0,5009.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,197695.0,5532.0,
23397,23397_www.nammi.ru,0,0.997784,0.040432,0,0.9573515754068856,0.9977836998084536,0.040432124401568,12,2,1,2.8553885422075336,0,0,0.0,14558,0,0,1.1333333333333333,0.0,-1.0,-1.0,5149.0,139.0,1000.0,5009.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,197695.0,5532.0,
23398,23398_www.nammi.ru,0,0.997865,0.061496,0,0.9363687494449076,0.997865242784243,0.0614964933393353,12,2,1,2.8553885422075336,0,0,0.0,13468,0,0,1.0,0.0,-1.0,-1.0,5149.0,139.0,1000.0,5009.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,197695.0,5532.0,
23399,23399_www.nammi.ru,0,0.997865,0.059763,0,0.93810177498291,0.997865242784243,0.0597634678013329,12,2,1,2.8553885422075336,0,0,0.0,13379,0,0,1.0,0.0,-1.0,-1.0,5149.0,139.0,1000.0,5009.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,197695.0,5532.0,
234,234_www.diemouldtooling.in,0,0.999997,0.636593,1,0.3634034322692347,0.999996540954607,0.6365931086853722,22,2,1,3.447401504705915,0,0,0.0,8494,0,0,0.125,0.0,-1.0,-1.0,4704.0,2648.0,620.0,2056.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,2.0,1.0,1.0,16509.0,9513.0,US
23400,23400_www.nammi.ru,0,0.993342,0.062825,0,0.9305164859578584,0.9933417469020436,0.0628252609441849,12,2,1,2.8553885422075336,0,0,0.0,21622,0,0,0.7346938775510204,0.0,-1.0,-1.0,5149.0,139.0,1000.0,5009.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,197695.0,5532.0,
23459,23459_www.spanit.es,0,0.999829,0.000556,0,0.9992729436883296,0.9998293729097184,0.0005564292213888,13,2,1,3.0269868333592878,0,0,0.0,17280,0,0,0.0847457627118644,0.0,-1.0,-1.0,5914.0,92.0,1000.0,5821.0,1.0,42.0,2158.0,39.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,25487.0,8563.0,
23460,23460_www.spanit.es,0,0.999998,0.00359,0,0.9964086667667568,0.9999982579654408,0.003589591198684,13,2,1,3.0269868333592878,0,0,0.0,12107,1,0,0.1,0.0,-1.0,-1.0,5914.0,92.0,1000.0,5821.0,1.0,42.0,2158.0,39.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,25487.0,8563.0,
23461,23461_www.spanit.es,0,0.999947,0.001099,0,0.9988483950631192,0.9999469810784009,0.0010985860152817,13,2,1,3.0269868333592878,0,0,0.0,12668,0,0,0.0701754385964912,0.0,-1.0,-1.0,5914.0,92.0,1000.0,5821.0,1.0,42.0,2158.0,39.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,25487.0,8563.0,
23462,23462_www.spanit.es,0,0.999954,0.000704,0,0.9992502399043292,0.9999537723384126,0.0007035324340834,13,2,1,3.0269868333592878,0,0,0.0,12641,0,0,0.1403508771929824,0.0,-1.0,-1.0,5914.0,92.0,1000.0,5821.0,1.0,42.0,2158.0,39.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,25487.0,8563.0,
23463,23463_www.spanit.es,0,0.999968,0.001124,0,0.9988436889131166,0.9999678631880928,0.0011241742749762,13,2,1,3.0269868333592878,0,0,0.0,12742,0,0,0.0851063829787234,0.0,-1.0,-1.0,5914.0,92.0,1000.0,5821.0,1.0,42.0,2158.0,39.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,25487.0,8563.0,
23464,23464_www.spanit.es,0,0.999829,0.000556,0,0.999272943562345,0.9998293727837336,0.0005564292213888,13,2,1,3.0269868333592878,0,0,0.0,17280,0,0,0.0847457627118644,0.0,-1.0,-1.0,5914.0,92.0,1000.0,5821.0,1.0,42.0,2158.0,39.0,5.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,25487.0,8563.0,
235,235_www.diemouldtooling.in,0,0.999994,0.562596,1,0.437398467291361,0.9999942508847746,0.5625957835934136,22,2,1,3.447401504705915,0,0,0.0,9367,0,0,0.125,0.0,-1.0,-1.0,4704.0,2648.0,620.0,2056.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,2.0,1.0,1.0,16509.0,9513.0,US
23517,23517_hon3forums.com,0,0.269687,0.117134,1,0.1525523256671877,0.2696866776415962,0.1171343519744085,14,1,0,3.3248629576173574,0,0,0.0714285714285714,10137,2,1,1.894736842105263,0.0,-1.0,-1.0,5542.0,1209.0,1000.0,4332.0,1.0,11.0,3412.0,2656.0,1.0,1.0,0.0,90.0,6.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23518,23518_hon3forums.com,0,0.231185,0.023247,1,0.2079377167720597,0.2311847149826025,0.0232469982105427,14,1,0,3.3248629576173574,0,0,0.0714285714285714,60550,5,2,1.2338709677419355,0.0,-1.0,-1.0,5542.0,1209.0,1000.0,4332.0,1.0,11.0,3412.0,2656.0,1.0,1.0,0.0,90.0,6.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23519,23519_hon3forums.com,0,0.619634,0.092098,0,0.5275359802307997,0.6196340104679198,0.09209803023712,14,1,0,3.3248629576173574,0,0,0.0714285714285714,13695,3,2,2.2,0.0,-1.0,-1.0,5542.0,1209.0,1000.0,4332.0,1.0,11.0,3412.0,2656.0,1.0,1.0,0.0,90.0,6.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23520,23520_hon3forums.com,0,0.331578,0.108789,1,0.2227885268221934,0.3315778954001784,0.108789368577985,14,1,0,3.3248629576173574,0,0,0.0714285714285714,16145,3,1,2.263157894736842,0.0,-1.0,-1.0,5542.0,1209.0,1000.0,4332.0,1.0,11.0,3412.0,2656.0,1.0,1.0,0.0,90.0,6.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23521,23521_hon3forums.com,0,0.501889,0.195546,0,0.3063424871957241,0.5018885805803299,0.1955460933846058,14,1,0,3.3248629576173574,0,0,0.0714285714285714,22145,3,1,1.8695652173913044,0.0,-1.0,-1.0,5542.0,1209.0,1000.0,4332.0,1.0,11.0,3412.0,2656.0,1.0,1.0,0.0,90.0,6.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23524,23524_grapelogistics.com,0,0.250353,0.455312,1,0.2049589011132448,0.4553123062990449,0.2503534051858,18,1,0,3.614369445886756,0,0,0.0,11000,1,1,0.5714285714285714,0.0,-1.0,-1.0,4678.0,313.0,360.0,4365.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5698.0,1.0,1.0,1.0,16509.0,9513.0,US
23526,23526_grapelogistics.com,0,0.532465,0.427949,0,0.1045161111434364,0.532465226400186,0.4279491152567495,18,1,0,3.614369445886756,0,0,0.0,8745,1,0,0.8,0.0,-1.0,-1.0,4678.0,313.0,360.0,4365.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5698.0,1.0,1.0,1.0,16509.0,9513.0,US
23527,23527_grapelogistics.com,0,0.546647,0.427949,0,0.1186975472502461,0.5466466625069957,0.4279491152567495,18,1,0,3.614369445886756,0,0,0.0,8673,1,0,0.8,0.0,-1.0,-1.0,4678.0,313.0,360.0,4365.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5698.0,1.0,1.0,1.0,16509.0,9513.0,US
23528,23528_grapelogistics.com,0,0.250353,0.455312,1,0.2049588957864546,0.4553123062990449,0.2503534105125903,18,1,0,3.614369445886756,0,0,0.0,11000,1,1,0.5714285714285714,0.0,-1.0,-1.0,4678.0,313.0,360.0,4365.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5698.0,1.0,1.0,1.0,16509.0,9513.0,US
23536,23536_www.midasrxpharmacy.com,0,0.179607,0.015611,1,0.1639954555549982,0.1796067134531281,0.0156112578981299,19,1,0,3.5368867237421666,0,0,0.0,25425,0,0,2.3404255319148937,0.0,-1.0,-1.0,4219.0,265.0,1000.0,3954.0,1.0,59.0,3359.0,61.0,6.0,0.0,0.0,90.0,1.0,4449.0,1.0,1.0,1.0,16509.0,9513.0,US
23537,23537_www.midasrxpharmacy.com,0,0.179917,0.030495,1,0.1494225961589865,0.1799174920721613,0.0304948959131748,19,1,0,3.5368867237421666,0,0,0.0,22912,0,0,2.636363636363636,0.0,-1.0,-1.0,4219.0,265.0,1000.0,3954.0,1.0,59.0,3359.0,61.0,6.0,0.0,0.0,90.0,1.0,4449.0,1.0,1.0,1.0,16509.0,9513.0,US
23538,23538_www.midasrxpharmacy.com,0,0.179917,0.030495,1,0.1494225965870948,0.1799174925002696,0.0304948959131748,19,1,0,3.5368867237421666,0,0,0.0,22912,0,0,2.636363636363636,0.0,-1.0,-1.0,4219.0,265.0,1000.0,3954.0,1.0,59.0,3359.0,61.0,6.0,0.0,0.0,90.0,1.0,4449.0,1.0,1.0,1.0,16509.0,9513.0,US
23554,23554_egolelegal.com,0,0.349348,0.179372,1,0.1699767155356807,0.3493484416049317,0.179371726069251,14,1,0,2.8423709931771093,0,0,0.0,12377,1,0,0.2777777777777778,0.0,-1.0,-1.0,3812.0,3812.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23555,23555_egolelegal.com,0,0.401347,0.492997,1,0.0916499322735281,0.4929974289586431,0.4013474966851149,14,1,0,2.8423709931771093,0,0,0.0,10095,1,0,0.3333333333333333,0.0,-1.0,-1.0,3812.0,3812.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23556,23556_egolelegal.com,0,0.349349,0.179372,1,0.1699767824910581,0.3493485085603092,0.179371726069251,14,1,0,2.8423709931771093,0,0,0.0,12377,1,0,0.2777777777777778,0.0,-1.0,-1.0,3812.0,3812.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23557,23557_egolelegal.com,0,0.333927,0.567497,0,0.2335695721114409,0.567496864832946,0.3339272927215051,14,1,0,2.8423709931771093,0,0,0.0,16937,1,0,0.3333333333333333,0.0,-1.0,-1.0,3812.0,3812.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23558,23558_egolelegal.com,0,0.445443,0.460818,1,0.0153752261378674,0.4608181442463988,0.4454429181085313,14,1,0,2.8423709931771093,0,0,0.0,8796,1,0,0.4,0.0,-1.0,-1.0,3812.0,3812.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23559,23559_egolelegal.com,0,0.438807,0.488828,1,0.0500207983602623,0.4888280415857713,0.438807243225509,14,1,0,2.8423709931771093,0,0,0.0,9232,1,0,0.3333333333333333,0.0,-1.0,-1.0,3812.0,3812.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23561,23561_ironbarkcommercialinteriors.com.au,0,0.419076,0.453956,1,0.034880425816376,0.4539560189718851,0.419075593155509,34,2,1,3.679395106517186,0,0,0.0,6328,0,0,0.1904761904761904,0.0,-1.0,-1.0,2745.0,2745.0,1.0,0.0,0.0,24.0,2774.0,2581.0,1.0,0.0,0.0,90.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23562,23562_ironbarkcommercialinteriors.com.au,0,0.787094,0.651038,1,0.1360553804949621,0.7870936520435703,0.6510382715486082,34,2,1,3.679395106517186,0,0,0.0,5677,1,0,0.6666666666666666,0.0,-1.0,-1.0,2745.0,2745.0,1.0,0.0,0.0,24.0,2774.0,2581.0,1.0,0.0,0.0,90.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23563,23563_ironbarkcommercialinteriors.com.au,0,0.369425,0.509181,0,0.1397563244949237,0.5091813036142936,0.3694249791193699,34,2,1,3.679395106517186,0,0,0.0,11167,0,0,0.2307692307692307,0.0,-1.0,-1.0,2745.0,2745.0,1.0,0.0,0.0,24.0,2774.0,2581.0,1.0,0.0,0.0,90.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23564,23564_ironbarkcommercialinteriors.com.au,0,0.419076,0.453956,1,0.034880425816376,0.4539560189718851,0.419075593155509,34,2,1,3.679395106517186,0,0,0.0,6328,0,0,0.1904761904761904,0.0,-1.0,-1.0,2745.0,2745.0,1.0,0.0,0.0,24.0,2774.0,2581.0,1.0,0.0,0.0,90.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23565,23565_ironbarkcommercialinteriors.com.au,0,0.192186,0.021549,1,0.1706365286683652,0.1921857357192953,0.0215492070509301,34,2,1,3.679395106517186,0,0,0.0,26749,0,0,0.7346938775510204,0.0,-1.0,-1.0,2745.0,2745.0,1.0,0.0,0.0,24.0,2774.0,2581.0,1.0,0.0,0.0,90.0,7.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23570,23570_sh-trade.ru,0,0.181565,0.219071,1,0.0375057831631677,0.2190710170962695,0.1815652339331017,11,1,0,3.277613436819116,0,0,0.0,90662,0,0,2.333333333333333,0.0,-1.0,-1.0,3338.0,94.0,1000.0,3244.0,1.0,200.0,3519.0,61.0,6.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,57724.0,3823.0,
23571,23571_sh-trade.ru,0,0.182614,0.254395,1,0.0717806120532345,0.2543946483408888,0.1826140362876542,11,1,0,3.277613436819116,0,0,0.0,93013,0,0,2.869565217391304,0.0,-1.0,-1.0,3338.0,94.0,1000.0,3244.0,1.0,200.0,3519.0,61.0,6.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,57724.0,3823.0,
23572,23572_sh-trade.ru,0,0.181565,0.219071,1,0.037505783592665,0.2190710170962695,0.1815652335036044,11,1,0,3.277613436819116,0,0,0.0,90662,0,0,2.333333333333333,0.0,-1.0,-1.0,3338.0,94.0,1000.0,3244.0,1.0,200.0,3519.0,61.0,6.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,57724.0,3823.0,
23573,23573_sh-trade.ru,0,0.182034,0.228275,1,0.0462410851391891,0.2282749474906799,0.1820338623514907,11,1,0,3.277613436819116,0,0,0.0,89978,0,0,2.8260869565217392,0.0,-1.0,-1.0,3338.0,94.0,1000.0,3244.0,1.0,200.0,3519.0,61.0,6.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,57724.0,3823.0,
23574,23574_sh-trade.ru,0,0.182249,0.230074,1,0.0478254600053046,0.2300740183690555,0.1822485583637508,11,1,0,3.277613436819116,0,0,0.0,90903,0,0,2.8260869565217392,0.0,-1.0,-1.0,3338.0,94.0,1000.0,3244.0,1.0,200.0,3519.0,61.0,6.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,57724.0,3823.0,
23575,23575_sh-trade.ru,0,0.182249,0.23647,1,0.0542209468637406,0.2364695026471366,0.1822485557833959,11,1,0,3.277613436819116,0,0,0.0,90878,0,0,2.8260869565217392,0.0,-1.0,-1.0,3338.0,94.0,1000.0,3244.0,1.0,200.0,3519.0,61.0,6.0,1.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,1.0,57724.0,3823.0,
236,236_www.diemouldtooling.in,0,0.999995,0.653008,1,0.3469873251661761,0.9999952829268418,0.6530079577606657,22,2,1,3.447401504705915,0,0,0.0,11206,0,0,0.125,0.0,-1.0,-1.0,4704.0,2648.0,620.0,2056.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,2.0,1.0,1.0,16509.0,9513.0,US
23624,23624_jasonstree.services,0,0.179286,0.042762,1,0.1365239500842419,0.1792855193472937,0.0427615692630518,19,1,0,3.300559092390953,0,0,0.0,105557,1,1,1.75,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23625,23625_jasonstree.services,0,0.180513,0.022462,1,0.1580508795878463,0.1805129505133172,0.0224620709254709,19,1,0,3.300559092390953,0,0,0.0,128915,3,1,1.4761904761904765,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23626,23626_jasonstree.services,0,0.179296,0.037034,1,0.1422617675614852,0.1792960962539218,0.0370343286924366,19,1,0,3.300559092390953,0,0,0.0,111287,1,1,1.5555555555555556,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23628,23628_jasonstree.services,0,0.179287,0.042892,1,0.136395225157609,0.1792873460336206,0.0428921208760115,19,1,0,3.300559092390953,0,0,0.0,105585,1,1,1.75,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23629,23629_jasonstree.services,0,0.181914,0.033841,1,0.1480729673059808,0.1819136992642199,0.0338407319582391,19,1,0,3.300559092390953,0,0,0.0,221629,2,1,1.4936708860759491,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23658,23658_olmstedatl.com,0,0.181984,0.016265,1,0.1657194033260819,0.1819839344139788,0.0162645310878968,14,1,0,3.235926350629033,0,0,0.0,73493,3,0,4.088235294117647,0.0,-1.0,-1.0,5029.0,161.0,968.0,4867.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
23659,23659_olmstedatl.com,0,0.184457,0.06308,1,0.121376731625406,0.1844569632907138,0.0630802316653077,14,1,0,3.235926350629033,0,0,0.0,74129,3,0,4.961538461538462,0.0,-1.0,-1.0,5029.0,161.0,968.0,4867.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
23660,23660_olmstedatl.com,0,0.18487,0.008111,1,0.1767588005655465,0.1848695198887118,0.0081107193231653,14,1,0,3.235926350629033,0,0,0.0,79552,3,0,3.8333333333333335,0.0,-1.0,-1.0,5029.0,161.0,968.0,4867.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
23661,23661_olmstedatl.com,0,0.18464,0.046695,1,0.1379450612607506,0.1846395767888913,0.0466945155281407,14,1,0,3.235926350629033,0,0,0.0,73294,3,0,4.607142857142857,0.0,-1.0,-1.0,5029.0,161.0,968.0,4867.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
23662,23662_olmstedatl.com,0,0.184665,0.090127,1,0.0945379829436832,0.1846651932184057,0.0901272102747224,14,1,0,3.235926350629033,0,0,0.0,72988,3,0,5.291666666666667,0.0,-1.0,-1.0,5029.0,161.0,968.0,4867.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
23663,23663_olmstedatl.com,0,0.185185,0.065824,1,0.1193609322763664,0.1851851406551842,0.0658242083788178,14,1,0,3.235926350629033,0,0,0.0,78082,4,0,4.366666666666666,0.0,-1.0,-1.0,5029.0,161.0,968.0,4867.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
23667,23667_edwstudio.com,0,0.185986,0.040238,1,0.1457482367476388,0.1859861725093672,0.0402379357617283,13,1,0,3.3927474104487847,0,0,0.0,8263,0,0,1.4,0.0,-1.0,-1.0,3812.0,1998.0,143.0,1813.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.0,2.0,1.0,1.0,54113.0,5343.0,US
23668,23668_edwstudio.com,0,0.185986,0.040238,1,0.1457482384785139,0.1859861742402423,0.0402379357617283,13,1,0,3.3927474104487847,0,0,0.0,8263,0,0,1.4,0.0,-1.0,-1.0,3812.0,1998.0,143.0,1813.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.0,2.0,1.0,1.0,54113.0,5343.0,US
23669,23669_edwstudio.com,0,0.181623,0.171172,1,0.0104513083888841,0.1816234780910519,0.1711721697021678,13,1,0,3.3927474104487847,0,0,0.0,9348,1,0,0.7777777777777778,0.0,-1.0,-1.0,3812.0,1998.0,143.0,1813.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.0,2.0,1.0,1.0,54113.0,5343.0,US
23672,23672_jasonstree.services,0,0.179286,0.042762,1,0.1365239492289922,0.1792855184920441,0.0427615692630518,19,1,0,3.300559092390953,0,0,0.0,105559,1,1,1.75,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23673,23673_jasonstree.services,0,0.180513,0.022462,1,0.158050879158955,0.180512950084426,0.0224620709254709,19,1,0,3.300559092390953,0,0,0.0,128915,3,1,1.4761904761904765,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
23674,23674_jasonstree.services,0,0.179296,0.037034,1,0.1422617675614852,0.1792960962539218,0.0370343286924366,19,1,0,3.300559092390953,0,0,0.0,111287,1,1,1.5555555555555556,0.0,-1.0,-1.0,3820.0,3456.0,57.0,363.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
