sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,url_length,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,path_length,n_url_params,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio
+www.simons.ca+2023_08_14+0,0,0.181157,0.0042,1,0.17695731631573058,0.18115728938230624,0.004199973066575646,17,9,1,0,2.94770277922009,0,1,0,0,0.0,270426,4,0,1.0428360413589366
+www.simplytoimpress.com+2023_08_14+0,0,0.18393,0.006864,1,0.1770653526321388,0.18392952591012235,0.006864173277983541,27,19,1,0,3.43162356584743,0,1,0,0,0.0,164054,3,0,0.22743682310469315
+www.singtel.com+2023_08_14+0,0,0.19556,0.004849,1,0.19071114832328898,0.19556048654360902,0.004849338220320049,19,11,1,0,3.459431618637298,0,1,0,0,0.0,132645,0,0,1.3949579831932772
+www.sisben.gov.co+2023_08_14+0,0,0.230353,0.006725,1,0.22362830898654845,0.23035310854264912,0.006724799556100669,21,13,2,1,3.238901256602631,0,1,0,0,0.0,123439,1,0,0.5
+www.sistemi.com+2023_08_14+0,0,0.180203,0.005938,1,0.17426432155368765,0.180202504032414,0.005938182478726355,19,11,1,0,2.9139770731827523,0,1,0,0,0.0,452846,1,0,1.1286274509803922
+www.sistrix.com+2023_08_14+0,0,0.18447,0.002062,1,0.18240860873794382,0.18447041170892797,0.0020618029709841496,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,89909,2,0,2.2142857142857144
+www.site123.com+2023_08_14+1,0,0.181746,0.000984,1,0.1807620563265021,0.1817459626390805,0.0009839063125783782,19,11,1,0,3.459431618637298,0,1,0,0,0.2727272727272727,67751,0,0,2.075
+www.site24x7.com+2023_08_14+0,0,0.181294,0.002283,1,0.17901110506546694,0.18129379263899148,0.002282687573524533,20,12,1,0,3.584962500721156,0,1,0,0,0.25,110721,2,0,0.14878892733564014
+www.siteimprove.com+2023_08_14+0,0,0.180827,0.001805,1,0.17902262070031685,0.18082720961162468,0.0018045889113078412,23,15,1,0,3.373557262275185,0,1,0,0,0.0,117153,1,0,1.1627906976744187
+www.sixt.com+2023_08_14+0,0,0.186914,0.020007,1,0.1669068855009431,0.18691370527774054,0.020006819776797434,16,8,1,0,3.0,0,1,0,0,0.0,219032,1,0,6.765625
+www.sketch.com+2023_08_14+1,0,0.182682,0.900249,0,0.7175674619207967,0.9002491979573423,0.18268173603654558,20,12,1,0,3.418295834054489,0,1,0,0,0.0,10209,1,1,1.1111111111111112
+www.skf.com+2023_08_14+0,0,0.186512,0.000859,1,0.18565256795182206,0.18651193706643077,0.0008593691146087105,15,7,1,0,2.807354922057604,0,1,0,0,0.0,241227,2,0,0.08168316831683169
+www.skiddle.com+2023_08_14+0,0,0.190457,0.000794,1,0.18966340260047454,0.19045704777288308,0.0007936451724085543,19,11,1,0,3.277613436819116,0,1,0,0,0.0,240968,3,0,1.07012987012987
+www.skinnytaste.com+2023_08_14+0,0,0.179641,0.001117,1,0.1785240916382904,0.17964108686839753,0.001116995230107151,23,15,1,0,3.506890595608518,0,1,0,0,0.0,859528,5,2,4.988742964352721
+www.skoda-auto.cz+2023_08_14+0,0,0.178298,0.002603,1,0.17569478499382218,0.1782982123443717,0.0026034273505495214,21,13,1,0,3.3927474104487847,0,1,0,0,0.0,456722,0,0,5.2304147465437785
+www.skool.com+2023_08_14+0,0,0.181349,0.009805,1,0.1715432783985065,0.1813486701429895,0.00980539174448301,17,9,1,0,2.6416041678685933,0,1,0,0,0.0,20172,0,0,1.3076923076923077
+www.skuola.net+2023_08_14+0,0,0.178473,0.001739,1,0.17673369306195735,0.17847254468704188,0.0017388516250845252,18,10,1,0,3.321928094887362,0,1,0,0,0.0,501299,0,0,1.2524752475247525
+www.skyline.net.id+2023_08_14+0,0,0.179654,0.027532,1,0.1521214299529282,0.17965384894292602,0.02753241898999782,22,14,2,1,3.2359263506290334,0,1,0,0,0.0,53711,1,0,2.0491803278688523
+www.skyscanner.co.in+2023_08_14+0,0,0.182416,0.010802,1,0.171613262592979,0.18241556531873981,0.010802302725760818,24,16,2,1,3.327819531114783,0,1,0,0,0.0,174944,0,0,1.9710144927536233
+www.skyscanner.es+2023_08_14+0,0,0.179952,0.010629,1,0.1693228024570625,0.17995161415030148,0.01062881169323898,21,13,1,0,3.0269868333592873,0,1,0,0,0.0,182083,0,0,1.9589041095890412
+www.slbenfica.pt+2023_08_14+0,0,0.179224,0.000942,1,0.17828256259059128,0.1792243948313197,0.0009418322407284184,20,12,1,0,3.584962500721156,0,1,0,0,0.0,637226,0,9,0.5788690476190477
+www.sleepfoundation.org+2023_08_14+0,0,0.286773,0.002052,1,0.284720947226538,0.2867732717967466,0.002052324570208597,27,19,1,0,3.787143960698138,0,1,0,0,0.0,233986,4,2,1.5341880341880343
+www.slgnt.us+2023_08_14+0,0,0.182234,0.077273,1,0.10496115784155312,0.18223448074305248,0.07727332290149937,16,8,1,0,2.75,0,1,0,0,0.0,764,0,0,1.0
+www.slido.com+2023_08_14+1,0,0.183241,0.003751,1,0.17948954399814465,0.1832406603105725,0.003751116312427862,14,6,1,0,2.584962500721156,0,1,0,0,0.0,200494,2,0,0.8846153846153846
+www.sling.com+2023_08_14+0,0,0.179422,0.002587,1,0.17683453262586254,0.17942173411702877,0.0025872014911662265,17,9,1,0,3.169925001442312,0,1,0,0,0.0,416569,0,0,1.1603053435114503
+www.smartape.ru+2023_08_14+0,0,0.179364,0.001053,1,0.17831157563306907,0.17936431044463919,0.0010527348115701252,19,11,1,0,3.095795255000934,0,1,0,0,0.0,698077,0,0,1.712962962962963
+www.smarthint.co+2023_08_14+0,0,0.218098,0.002289,1,0.2158092366654999,0.21809795578114355,0.002288719115643667,20,12,1,0,3.418295834054489,0,1,0,0,0.0,1276258,0,0,4.021052631578947
+www.smartnews.com+2023_08_14+0,0,0.300825,0.034637,1,0.26618754050145454,0.3008245938457945,0.03463705334433997,21,13,1,0,3.3927474104487847,0,1,0,0,0.0,187745,0,0,10.0
+www.smclinic.ru+2023_08_14+0,0,0.179227,0.002101,1,0.17712651572914895,0.17922744905207333,0.002100933322924388,19,11,1,0,3.095795255000934,0,1,0,0,0.0,240166,5,0,0.35795454545454547
+www.smh.com.au+2023_08_14+0,0,0.18022,0.000973,1,0.1792470258811354,0.18022023634316753,0.0009732104620321496,18,10,2,1,2.9219280948873623,0,1,0,0,0.0,1909064,1,0,1.7443181818181819
+www.smythstoys.com+2023_08_14+0,0,0.182122,0.000879,1,0.18124223957159555,0.1821215060335707,0.0008792664619751377,22,14,1,0,2.8962915290459277,0,1,0,0,0.0,255128,3,0,0.7945945945945946
+www.snack-media.com+2023_08_14+0,0,0.186129,0.035064,1,0.15106521222316652,0.18612943791349223,0.03506422569032571,23,15,1,0,3.5068905956085183,0,1,0,0,0.0,126874,0,0,8.173913043478262
+www.snafu.de+2023_08_14+0,0,0.184904,0.002886,1,0.18201831199914975,0.18490449189687252,0.0028861798977227694,16,8,1,0,3.0,0,1,0,0,0.0,834380,1,2,1.4753694581280787
+www.snapdeal.com+2023_08_14+0,0,0.17852,0.001246,1,0.17727344574867315,0.17851987211300946,0.0012464263643362941,20,12,1,0,3.418295834054489,0,1,0,0,0.0,484112,1,0,0.8076241134751773
+www.sngb.ru+2023_08_14+0,0,0.181149,0.002709,1,0.1784408517887253,0.18114944998382065,0.002708598195095352,15,7,1,0,2.807354922057604,0,1,0,0,0.0,134131,3,0,0.518796992481203
+www.snhu.edu+2023_08_14+0,0,0.185703,0.000607,1,0.185096293136014,0.18570330099960008,0.0006070078635860802,16,8,1,0,2.75,0,1,0,0,0.0,134103,2,0,0.6774193548387096
+www.snowflake.com+2023_08_14+0,0,0.184219,0.011843,1,0.17237555592061457,0.18421883696100272,0.01184328104038816,21,13,1,0,3.5465935642949384,0,1,0,0,0.0,1028965,2,0,1.7579617834394905
+www.so.com+2023_08_14+0,0,0.180571,0.959271,0,0.7786999348192973,0.9592711052395155,0.1805711704202182,18,10,1,0,2.8464393446710154,0,1,0,0,0.0,246095,1,0,4.256756756756757
+www.sofoot.com+2023_08_14+0,0,0.17983,0.000658,1,0.1791719161832125,0.17982988859504956,0.0006579724118370673,18,10,1,0,2.5219280948873624,0,1,0,0,0.0,592729,1,0,4.036624203821656
+www.soloway.ru+2023_08_14+0,0,0.181248,0.001164,1,0.18008429905221696,0.18124815891336277,0.0011638598611457978,18,10,1,0,3.121928094887362,0,1,0,0,0.0,69716,2,0,1.2037037037037037
+www.solusiindolottery88.com+2023_08_14+0,0,0.181641,0.443567,1,0.26192626877349806,0.4435673916472616,0.18164112287376355,32,24,1,0,3.8239348962840563,0,1,0,0,0.08333333333333333,64725,1,1,1.7671232876712328
+www.solvay.com+2023_08_14+0,0,0.181107,0.000383,1,0.18072364937138602,0.18110670776092952,0.0003830583895434991,18,10,1,0,3.121928094887362,0,1,0,0,0.0,257982,1,0,0.5632911392405063
+www.somersetlive.co.uk+2023_08_14+0,0,0.17963,0.001515,1,0.17811509187366656,0.17962992310635606,0.0015148312326895123,26,18,2,1,3.5724312513221195,0,1,0,0,0.0,901572,1,0,2.486159169550173
+www.sonesta.com+2023_08_14+0,0,0.184789,0.000782,1,0.18400773376874582,0.18478931205915217,0.0007815782904063423,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,690579,1,0,1.175
+www.sony.net+2023_08_14+0,0,0.183748,0.012156,1,0.17159230186980634,0.1837480903142068,0.012155788444400463,16,8,1,0,2.75,0,1,0,0,0.0,229136,1,0,1.056910569105691
+www.soompi.com+2023_08_14+0,0,0.183561,0.001091,1,0.18247017589329317,0.18356118731205373,0.0010910114187605553,18,10,1,0,2.6464393446710153,0,1,0,0,0.0,124382,0,0,2.2598425196850394
+www.sophos.com+2023_08_14+1,0,0.178713,0.131306,1,0.04740653115206009,0.1787127608302045,0.1313062296781444,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,380622,0,0,0.5402298850574713
+www.soriana.com+2023_08_14+0,0,0.182735,0.003106,1,0.1796290543832354,0.1827354677181917,0.0031064133349563193,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,310437,5,0,2.708108108108108
+www.sothebys.com+2023_08_14+0,0,0.182405,0.000532,1,0.18187346034672483,0.18240547069017965,0.0005320103434548147,20,12,1,0,3.2516291673878226,0,1,0,0,0.0,436463,2,0,3.2236421725239617
+www.soundclick.com+2023_08_14+0,0,0.178984,0.010755,1,0.16822983177747583,0.1789844855757432,0.010754653798267368,22,14,1,0,3.3248629576173574,0,1,0,0,0.0,87505,0,0,1.2421052631578948
+www.soundonsound.com+2023_08_14+0,0,0.183977,0.000821,1,0.183155814270826,0.18397660983616304,0.0008207955653370321,24,16,1,0,2.827819531114783,0,1,0,0,0.0,187576,2,2,0.9928057553956835
+www.sovsport.ru+2023_08_14+0,0,0.180048,0.010383,1,0.16966469485566152,0.18004787901213415,0.010383184156472635,19,11,1,0,2.9139770731827523,0,1,0,0,0.0,54094,0,0,1.4415584415584415
+www.sowetanlive.co.za+2023_08_14+0,0,0.210705,0.000646,1,0.210059618807543,0.21070529106508862,0.0006456722575456168,25,17,2,1,3.6168746059562227,0,1,0,0,0.0,404545,0,0,0.5517241379310345
+www.spain.info+2023_08_14+0,0,0.181715,0.001792,1,0.17992359622372778,0.18171516439319602,0.0017915681694682334,18,10,1,0,2.921928094887362,0,1,0,0,0.0,244862,5,0,0.676056338028169
+www.spd.co.il+2023_08_14+0,0,0.188369,0.012726,1,0.1756428814475272,0.18836926470016668,0.012726383252639483,17,9,2,1,2.94770277922009,0,1,0,0,0.0,47533,1,0,0.25
+www.specsavers.co.uk+2023_08_14+0,0,0.185368,0.001384,1,0.1839841857942993,0.1853683262804835,0.0013841404861842201,24,16,2,1,3.327819531114783,0,1,0,0,0.0,292358,1,0,0.30149253731343284
+www.speedcurve.com+2023_08_14+0,0,0.179656,0.001936,1,0.17772087000456446,0.17965643304589696,0.0019355630413324812,22,14,1,0,3.3248629576173574,0,1,0,0,0.0,143514,2,0,5.180327868852459
+www.speedwaymotors.com+2023_08_14+0,0,0.189671,0.012272,1,0.17739984962973832,0.18967148963974423,0.01227164001000591,26,18,1,0,3.5724312513221195,0,1,0,0,0.0,391201,2,0,0.8087649402390438
+www.spektrum.de+2023_08_14+0,0,0.182694,0.001591,1,0.1811031025404765,0.18269431218239252,0.001591209641915995,19,11,1,0,3.277613436819116,0,1,0,0,0.0,683472,2,1,1.3200934579439252
+www.spine-health.com+2023_08_14+0,0,0.182674,0.001082,1,0.18159205843133375,0.1826740407719476,0.0010819823406138626,24,16,1,0,3.75,0,1,0,0,0.0,196109,2,0,1.3622047244094488
+www.splcenter.org+2023_08_14+0,0,0.183315,0.000583,1,0.1827323147275621,0.18331512440930942,0.0005828096817473083,21,13,1,0,3.3927474104487847,0,1,0,0,0.0,123607,4,0,0.7916666666666666
+www.splunk.com+2023_08_14+1,0,0.180254,0.006106,1,0.17414828005502522,0.1802541544234808,0.0061058743684555715,20,12,1,0,3.584962500721156,0,1,0,0,0.0,348847,3,0,0.6514522821576764
+www.spokeo.com+2023_08_14+0,0,0.179527,0.000983,1,0.17854398378505362,0.17952665662125922,0.0009826728362055943,18,10,1,0,2.8464393446710154,0,1,0,0,0.0,197781,2,0,0.38425925925925924
+www.sport.ro+2023_08_14+0,0,0.209136,0.002211,1,0.20692454552298814,0.20913557589323273,0.0022110303702445825,16,8,1,0,2.5,0,1,0,0,0.0,565784,1,0,2.332460732984293
+www.sportsbookreview.com+2023_08_14+0,0,0.190987,0.005792,1,0.1851958419735381,0.19098742062819896,0.005791578654660836,28,20,1,0,3.621928094887362,0,1,0,0,0.0,569979,0,0,1.035
+www.spoton.com+2023_08_14+0,0,0.17964,0.001237,1,0.1784030462537377,0.17963959790130324,0.0012365516475655186,18,10,1,0,2.8464393446710154,0,1,0,0,0.0,953340,2,0,1.1
+www.spring.org.uk+2023_08_14+0,0,0.187412,0.002954,1,0.18445754722395977,0.18741191314253736,0.002954365918577589,21,13,2,1,3.238901256602631,0,1,0,0,0.0,137851,3,0,2.7933333333333334
+www.springerprofessional.de+2023_08_14+0,0,0.188377,0.004722,1,0.1836548539473697,0.18837715936815647,0.004722305420786778,31,23,1,0,3.555533151426996,0,1,0,0,0.0,241317,1,0,1.0916666666666666
+www.spriters-resource.com+2023_08_14+0,0,0.206954,0.000427,1,0.20652762119337126,0.20695423911760602,0.00042661792423477325,29,21,1,0,3.3680424225727155,0,1,0,0,0.0,234707,3,0,0.09824046920821114
+www.spun.com.br+2023_08_14+0,0,0.257605,0.072552,1,0.18505339114263464,0.25760549401165234,0.0725521028690177,19,11,2,1,3.277613436819116,0,1,0,0,0.0,150067,0,2,10.0
+www.squarespace.com+2023_08_14+1,0,0.179715,0.001586,1,0.17812957849877764,0.1797152807142487,0.0015857022154710434,23,15,1,0,3.373557262275185,0,1,0,0,0.0,407327,0,0,3.581081081081081
+www.ssh.com+2023_08_14+0,0,0.179348,0.002385,1,0.17696241897571044,0.17934769993057864,0.0023852809548682045,15,7,1,0,2.5216406363433186,0,1,0,0,0.0,252391,1,9,1.4497816593886463
+www.st-andrews.ac.uk+2023_08_14+0,0,0.188834,0.002163,1,0.18667185950839976,0.18883443119028132,0.002162571681881559,24,16,2,1,3.625,0,1,0,0,0.0,73924,2,0,1.1274509803921569
+www.stan.com.au+2023_08_14+0,0,0.647089,0.003962,0,0.6431278533306946,0.647089353872915,0.003961500542220485,19,11,2,1,3.095795255000934,0,1,0,0,0.0,230046,1,0,10.0
+www.staples.ca+2023_08_14+0,0,0.186202,0.005884,1,0.1803181961794118,0.1862019451096284,0.005883748930216582,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,568734,4,0,1.6171617161716172
+www.starapps.studio+2023_08_14+0,0,0.216637,0.009611,1,0.2070265758061564,0.21663709416218757,0.009610518356031156,23,15,1,0,3.1898980954642866,0,1,0,0,0.0,26644,0,0,3.7333333333333334
+www.starfinanz.de+2023_08_14+0,0,0.18055,0.006377,1,0.174172491640728,0.18054954984910576,0.0063770582083777505,21,13,1,0,3.3927474104487847,0,1,0,0,0.0,222419,0,1,2.9876543209876543
+www.statisticbrain.com+2023_08_14+0,0,0.188918,0.010364,1,0.1785537937818978,0.18891755378689168,0.010363760004993859,26,18,1,0,3.30827083453526,0,1,0,0,0.0,264029,6,4,2.8316326530612246
+www.steepto.com+2023_08_14+0,0,0.18281,0.592298,0,0.4094875154300316,0.5922977244581112,0.18281020902807965,19,11,1,0,2.9139770731827523,0,1,0,0,0.0,7314,1,0,1.1666666666666667
+www.stellarinfo.com+2023_08_14+0,0,0.1861,0.001108,1,0.18499246241097492,0.18610011672508886,0.0011076543141139458,23,15,1,0,3.6402239289418516,0,1,0,0,0.0,381993,2,0,1.5592705167173253
+www.stem.org.uk+2023_08_14+0,0,0.187594,0.005246,1,0.18234815277296584,0.18759412845116574,0.005245975678199887,19,11,2,1,3.277613436819116,0,1,0,0,0.0,288317,0,0,2.282608695652174
+www.stepstone.de+2023_08_14+0,0,0.186997,0.008851,1,0.17814530264895984,0.18699671264369155,0.008851409994731711,20,12,1,0,2.8553885422075336,0,1,0,0,0.0,392456,0,0,2.3260869565217392
+www.stitchfix.com+2023_08_14+0,0,0.185354,0.001881,1,0.1834729225938761,0.18535368105969874,0.00188075846582264,21,13,1,0,3.238901256602631,0,1,0,0,0.0,369650,0,0,8.390625
+www.stonybrook.edu+2023_08_14+1,0,0.182245,0.005356,1,0.17688952049769208,0.18224520507158692,0.0053556845738948426,22,14,1,0,3.4677201004745006,0,1,0,0,0.0,105529,1,0,0.9837133550488599
+www.strato.com+2023_08_14+0,0,0.182229,0.00898,1,0.17324970111459057,0.18222930852272456,0.00897960740813399,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,275671,0,0,0.5
+www.stream.cz+2023_08_14+0,0,0.184549,0.003657,1,0.18089231618979415,0.18454913405779916,0.0036568178680050013,17,9,1,0,3.169925001442312,0,1,0,0,0.0,254176,1,0,1.6282051282051282
+www.strongtie.com+2023_08_14+0,0,0.193217,0.000942,1,0.1922748714266625,0.19321714891424568,0.0009422774875832002,21,13,1,0,3.3927474104487847,0,1,0,0,0.0,77477,3,0,0.6933333333333334
+www.stuartweitzman.com+2023_08_14+0,0,0.18053,0.004184,1,0.17634666039349509,0.18053046341850043,0.004183803025005358,26,18,1,0,3.6835423624332306,0,1,0,0,0.0,1257263,0,0,10.0
+www.studiopress.com+2023_08_14+0,0,0.179136,0.009854,1,0.16928203904926148,0.17913631055454382,0.009854271505282338,23,15,1,0,3.4565647621309536,0,1,0,0,0.0,134033,0,0,4.777777777777778
+www.stuff.tv+2023_08_14+0,0,0.180316,0.001838,1,0.1784788161387082,0.1803164023999515,0.0018375862612433123,16,8,1,0,2.5,0,1,0,0,0.0,371327,1,0,5.311475409836065
+www.stuttgart.de+2023_08_14+0,0,0.179093,0.001249,1,0.17784389183714966,0.1790931549555873,0.0012492631184376512,20,12,1,0,2.9182958340544896,0,1,0,0,0.0,295905,2,0,0.2708333333333333
+www.stylist.co.uk+2023_08_14+0,0,0.183457,0.003534,1,0.17992389459874014,0.18345746546323838,0.0035335708644982314,21,13,2,1,3.238901256602631,0,1,0,0,0.0,463216,0,0,1.9368131868131868
+www.suburbia.com.mx+2023_08_14+0,0,0.178744,0.000297,1,0.17844731310170994,0.1787440508635536,0.00029673776184366816,23,15,2,1,3.3735572622751855,0,1,0,0,0.0,1600066,0,0,1.7682352941176471
+www.subway.com+2023_08_14+0,0,0.182255,0.003429,1,0.1788266658713636,0.182255474267926,0.0034288083965623864,18,10,1,0,3.321928094887362,0,1,0,0,0.0,568478,6,0,3.6867469879518073
+www.sudinfo.be+2023_08_14+0,0,0.179506,0.000741,1,0.17876517463060865,0.17950568405878964,0.0007405094281809951,18,10,1,0,3.321928094887362,0,1,0,0,0.0,1008714,2,0,1.8054162487462386
+www.sueddeutsche.de+2023_08_14+0,0,0.179222,0.001294,1,0.17792762691320077,0.1792218520496225,0.0012942251364217211,23,15,1,0,2.7898980954642867,0,1,0,0,0.0,1946953,1,0,9.094949494949494
+www.suedkurier.de+2023_08_14+0,0,0.178753,0.003523,1,0.17523074375372877,0.17875330989791993,0.0035225661441911607,21,13,1,0,2.873140679513133,0,1,0,0,0.0,337723,0,0,0.47297297297297297
+www.suffolk.edu+2023_08_14+0,0,0.180107,0.00099,1,0.17911682249832428,0.1801068431679892,0.0009900206696649057,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,114499,0,0,0.42
+www.suksesbogil.com+2023_08_14+0,0,0.752183,0.994379,1,0.24219642333820524,0.9943794134053261,0.7521829900671209,23,15,1,0,3.4565647621309536,0,1,0,0,0.0,5430,2,0,1.6
+www.sumologic.com+2023_08_14+0,0,0.179752,0.000582,1,0.17917017225506698,0.17975221725140345,0.00058204499633647,21,13,1,0,3.0269868333592873,0,1,0,0,0.0,342090,0,0,1.2391304347826086
+www.suncoastcreditunion.com+2023_08_14+0,0,0.189901,0.001087,1,0.18881429713572495,0.18990141328790067,0.001087116152175715,31,23,1,0,3.555533151426996,0,1,0,0,0.0,157915,4,3,0.5357142857142857
+www.sunglasshut.com+2023_08_14+0,0,0.182899,0.003887,1,0.17901237490304125,0.18289912668441766,0.0038867517813763884,23,15,1,0,3.4565647621309536,0,1,0,0,0.0,424610,3,1,2.6188925081433223
+www.sunrun.com+2023_08_14+0,0,0.180069,0.00206,1,0.17800932083226573,0.18006912180714485,0.00205980097487913,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,226121,1,0,2.9574468085106385
+www.superawesome.com+2023_08_14+0,0,0.184207,0.428844,1,0.24463738389737405,0.4288439836905426,0.18420659979316856,23,15,1,0,3.4565647621309536,0,1,0,0,0.0,107251,1,0,2.272727272727273
+www.superpages.com+2023_08_14+0,0,0.180798,0.013183,1,0.1676150414681447,0.18079825893855817,0.013183217470413443,22,14,1,0,3.3787834934861767,0,1,0,0,0.0,66789,1,0,0.30357142857142855
+www.supersummary.com+2023_08_14+0,0,0.184534,0.000817,1,0.18371695261953502,0.18453390402569614,0.0008169514061611106,24,16,1,0,3.327819531114783,0,1,0,0,0.0,425681,0,0,2.276315789473684
+www.superteacherworksheets.com+2023_08_14+0,0,0.194719,0.001357,1,0.1933619547789278,0.19471896145933587,0.0013570066804080476,34,26,1,0,3.5804621997271013,0,1,0,0,0.0,88659,2,1,0.06796116504854369
+www.surveyjunkie.com+2023_08_14+0,0,0.185527,0.007144,1,0.17838323194078598,0.18552709084741115,0.007143858906625174,24,16,1,0,3.75,0,1,0,0,0.0,254224,3,10,2.76056338028169
+www.sush.app+2023_08_14+0,0,0.280783,0.388716,1,0.1079327829403906,0.38871603232906576,0.28078324938867516,16,8,1,0,2.5,0,1,0,0,0.0,2989,0,0,5.5
+www.svenskaspel.se+2023_08_14+0,0,0.184845,0.047383,1,0.13746208678353145,0.18484499344218253,0.047382906658651094,22,14,1,0,2.8962915290459286,0,1,0,0,0.0,120893,0,0,1.6666666666666667
+www.svt.se+2023_08_14+0,0,0.188112,0.006997,1,0.18111469556650098,0.18811207165780885,0.006997376091307878,14,6,1,0,2.2516291673878226,0,1,0,0,0.0,199728,0,0,1.3503649635036497
+www.swansonvitamins.com+2023_08_14+0,0,0.439783,0.001915,1,0.43786829410936173,0.43978294065353185,0.001914646544170119,27,19,1,0,3.3263604079526936,0,1,0,0,0.0,494252,1,0,1.8870967741935485
+www.swedbank.se+2023_08_14+0,0,0.182179,0.001417,1,0.1807622090738885,0.18217921585138153,0.0014170067774930094,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,89604,1,0,0.26732673267326734
+www.swiggy.com+2023_08_14+0,0,0.178998,0.001227,1,0.17777151478438066,0.17899807449656757,0.0012265597121868975,18,10,1,0,3.121928094887362,0,1,0,0,0.0,219182,0,0,0.06772009029345373
+www.swinglife.ru+2023_08_14+0,0,0.179112,0.00934,1,0.1697719223919646,0.1791117625412495,0.0093398401492849,20,12,1,0,3.418295834054489,0,1,0,0,0.0,250298,0,0,0.26345609065155806
+www.sydney.edu.au+2023_08_14+0,0,0.195492,0.800829,0,0.6053378061298675,0.8008293896286522,0.1954915834987847,19,11,2,1,2.663532754804255,0,1,0,0,0.0,129327,2,0,1.3495934959349594
+www.sykescottages.co.uk+2023_08_14+0,0,0.20228,0.000769,1,0.20151117419563644,0.2022801176711142,0.0007689434754777659,27,19,2,1,3.3660913291191923,0,1,0,0,0.0,621849,3,0,0.4624624624624625
+www.symbio.global+2023_08_14+0,0,0.187278,0.002741,1,0.18453723285502938,0.18727795133682368,0.0027407184817942946,26,18,1,0,3.68354236243323,0,1,0,0,0.0,41479,0,0,0.8160919540229885
+www.symbolab.com+2023_08_14+0,0,0.181827,0.00094,1,0.18088626547855668,0.1818265303654789,0.0009402648869222387,20,12,1,0,3.0849625007211556,0,1,0,0,0.0,340378,0,0,0.7297297297297297
+www.syncfusion.com+2023_08_14+0,0,0.179685,0.000696,1,0.17898883940806443,0.17968456400246513,0.0006957245944007063,22,14,1,0,3.2359263506290334,0,1,0,0,0.0,235309,2,0,0.9590643274853801
+www.synchronybank.com+2023_08_14+0,0,0.20431,0.003272,1,0.20103782337878268,0.20430951044460022,0.003271687065817547,25,17,1,0,3.4548223999466066,0,1,0,0,0.0,211402,1,0,1.2098765432098766
+www.t-2.net+2023_08_14+0,0,0.183082,0.001321,1,0.1817605803659251,0.18308160161175935,0.001321021245834238,15,7,1,0,2.5216406363433186,0,1,0,0,0.14285714285714285,198049,5,0,1.1653944020356235
+www.t-mobile.com+2023_08_14+1,0,0.204592,0.002028,1,0.20256389031135222,0.2045920514643338,0.0020281611529815776,20,12,1,0,3.2516291673878226,0,1,0,0,0.0,383350,2,0,1.530054644808743
+www.t-online.de+2023_08_14+0,0,0.189339,0.000492,1,0.1888465432505528,0.18933865295291208,0.0004921097023592784,19,11,1,0,3.095795255000934,0,1,0,0,0.0,1403342,4,0,1.492836676217765
+www.t.ht.hr+2023_08_14+0,0,0.180027,0.000802,1,0.17922513594330586,0.18002737203945607,0.0008022360961502017,13,5,1,0,1.9219280948873623,0,1,0,0,0.0,41044,1,0,0.42441860465116277
+www.tableau.com+2023_08_14+0,0,0.181159,0.001494,1,0.17966576557119726,0.18115932215642006,0.0014935565852227874,19,11,1,0,3.2776134368191165,0,1,0,0,0.0,299812,0,9,0.6226415094339622
+www.takealot.com+2023_08_14+0,0,0.180456,0.000622,1,0.1798340307248322,0.18045647832187695,0.0006224475970447571,20,12,1,0,3.084962500721156,0,1,0,0,0.0,1237074,1,2,2.6830357142857144
+www.talech.com+2023_08_14+0,0,0.19272,0.00136,1,0.1913598408474541,0.19271954104115552,0.0013597001937014014,18,10,1,0,3.121928094887362,0,1,0,0,0.0,407345,1,0,0.6689655172413793
+www.talentlms.com+2023_08_14+0,0,0.18123,0.001071,1,0.18015888180279618,0.18122953789760832,0.0010706560948121396,21,13,1,0,3.238901256602631,0,1,0,0,0.0,481380,1,0,2.868131868131868
+www.tamilanjobs.com+2023_08_14+0,0,0.17968,0.002869,1,0.1768108080596818,0.17968000673131834,0.0028691986716365475,23,15,1,0,3.5068905956085183,0,1,0,0,0.0,170686,2,0,1.1792717086834734
+www.tamilsexvids.net+2023_08_14+0,0,0.179204,0.005626,1,0.17357856515096906,0.17920408577760738,0.005625520626638317,24,16,1,0,3.5,0,1,0,0,0.0,66610,3,2,2.0919540229885056
+www.tanda.co+2023_08_14+0,0,0.179513,0.003023,1,0.17649020366829446,0.17951310387955544,0.0030229002112609716,16,8,1,0,2.75,0,1,0,0,0.0,883568,0,0,9.921397379912664
