sample_id,sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio
24134,24134_www.laexclusiva.org,0,0.965879,0.059906,0,0.9059724338153745,0.9658786531377977,0.05990621932242329,19,2,1,3.681880802803401,0,0,0.0,41127,2,0,2.52
24135,24135_www.laexclusiva.org,0,0.962468,0.051901,0,0.9105676395899608,0.9624681462314066,0.05190050664144587,19,2,1,3.681880802803401,0,0,0.0,42643,1,0,2.269230769230769
24136,24136_www.laexclusiva.org,0,0.969294,0.044706,0,0.9245882785419152,0.969294468166655,0.04470618962473981,19,2,1,3.681880802803401,0,0,0.0,33856,1,0,2.466666666666667
24137,24137_www.laexclusiva.org,0,0.970056,0.080162,0,0.8898940829642382,0.9700563160277826,0.08016223306354442,19,2,1,3.681880802803401,0,0,0.0,32481,1,0,2.5
24139,24139_www.laexclusiva.org,0,0.965879,0.059906,0,0.9059724492056849,0.9658786685281081,0.05990621932242329,19,2,1,3.681880802803401,0,0,0.0,41127,2,0,2.52
24141,24141_www.vinafund.com,0,0.99755,0.008703,0,0.9888468515667584,0.997549577532166,0.008702725965407523,16,2,1,3.452819531114783,0,0,0.0,96737,0,0,0.22535211267605634
24143,24143_www.vinafund.com,0,0.999773,0.002521,0,0.9972517942041267,0.9997730465242697,0.002521252320142971,16,2,1,3.452819531114783,0,0,0.0,28296,0,0,0.62
24144,24144_www.vinafund.com,0,0.999983,0.006347,0,0.9936366028043992,0.9999834117718349,0.006346808967435723,16,2,1,3.452819531114783,0,0,0.0,17765,0,0,0.14035087719298245
24145,24145_www.vinafund.com,0,0.999742,0.010358,0,0.9893843436647419,0.9997419477136187,0.010357604048876735,16,2,1,3.452819531114783,0,0,0.0,38883,0,0,0.5666666666666667
24146,24146_www.vinafund.com,0,0.999979,0.041158,0,0.9588212233864816,0.9999792537215362,0.04115803033505457,16,2,1,3.452819531114783,0,0,0.0,23191,1,0,0.1111111111111111
24151,24151_www.californiasport.com.br,0,0.999552,0.030218,0,0.9693339518344951,0.9995517187916586,0.03021776695716352,26,3,2,3.7381493331928652,0,0,0.0,15044,0,0,2.4347826086956523
24152,24152_www.californiasport.com.br,0,0.999824,0.055417,0,0.9444072569462388,0.9998239441944583,0.05541668724821948,26,3,2,3.7381493331928652,0,0,0.0,20635,1,0,2.48
24153,24153_www.californiasport.com.br,0,0.999857,0.020013,0,0.9798439289855485,0.9998570868876105,0.02001315790206204,26,3,2,3.7381493331928652,0,0,0.0,17570,0,0,2.2413793103448274
24154,24154_www.californiasport.com.br,0,0.999659,0.019198,0,0.98046033201867,0.9996587743376107,0.01919844231894074,26,3,2,3.7381493331928652,0,0,0.0,16588,0,0,2.44
24155,24155_www.californiasport.com.br,0,0.999888,0.063497,0,0.9363909262360107,0.9998881658705098,0.063497239634499,26,3,2,3.7381493331928652,0,0,0.0,22113,1,0,2.48
24156,24156_www.californiasport.com.br,0,0.999873,0.06793,0,0.9319431618467493,0.9998729944359911,0.06792983258924179,26,3,2,3.7381493331928652,0,0,0.0,22521,1,0,2.48
24163,24163_sfparaschevatorino.com,0,0.178876,0.005897,1,0.1729797632282211,0.17887633043803608,0.005896567209815001,22,1,0,3.7544418457133446,0,0,0.0,63094,1,0,1.8505747126436782
24164,24164_sfparaschevatorino.com,0,0.178874,0.008116,1,0.17075817349571631,0.17887391224859284,0.008115738752876534,22,1,0,3.7544418457133446,0,0,0.0,48133,1,0,1.6785714285714286
24165,24165_sfparaschevatorino.com,0,0.200525,0.009564,1,0.190960845110704,0.20052472734865168,0.009563882237947689,22,1,0,3.7544418457133446,0,0,0.0,42370,2,0,2.441860465116279
24166,24166_sfparaschevatorino.com,0,0.197787,0.01307,1,0.18471659512159908,0.19778692085994043,0.013070325738341361,22,1,0,3.7544418457133446,0,0,0.0,41806,2,0,2.441860465116279
24167,24167_sfparaschevatorino.com,0,0.199553,0.011877,1,0.18767693503625915,0.19955348027958486,0.011876545243325714,22,1,0,3.7544418457133446,0,0,0.0,42324,2,0,2.4186046511627906
24168,24168_sfparaschevatorino.com,0,0.192741,0.016262,1,0.1764793448536947,0.19274097696522452,0.016261632111529825,22,1,0,3.7544418457133446,0,0,0.0,84074,2,0,2.347826086956522
24170,24170_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337023419823,0.993235610994803,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49942,1,0,0.3013698630136986
24171,24171_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568053228895,0.9925703227293727,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53308,3,0,0.71875
24172,24172_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337012547794,0.9932356099076001,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49941,1,0,0.3013698630136986
24173,24173_www.kvkkalikiri-angrau.org,0,0.994572,0.070323,0,0.9242488192406066,0.9945719117597013,0.07032309251909466,26,2,1,3.507380102423635,0,0,0.0,49371,1,0,0.3055555555555556
24174,24174_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.9460594032349721,0.9962666201426077,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95326,1,0,0.3584905660377358
24175,24175_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337032713238,0.9932356119241444,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49943,1,0,0.3013698630136986
24249,24249_www.imbling.com,0,0.992583,0.007934,0,0.9846491031337256,0.9925828094185408,0.007933706284815214,15,2,1,3.1898980954642866,0,0,0.0,665497,0,0,1.2419354838709677
24250,24250_www.imbling.com,0,0.99979,0.024474,0,0.9753159587632992,0.9997901300469298,0.02447417128363061,15,2,1,3.1898980954642866,0,1,0.0,79225,3,0,1.7388059701492538
24251,24251_www.imbling.com,0,0.999787,0.023976,0,0.975810332949525,0.9997866644862421,0.023976331536717094,15,2,1,3.1898980954642866,0,1,0.0,81559,3,0,1.7608695652173914
24252,24252_www.imbling.com,0,0.999729,0.022804,0,0.9769245731083435,0.9997290542432207,0.022804481134877184,15,2,1,3.1898980954642866,0,1,0.0,85748,3,0,1.8013698630136987
24253,24253_www.imbling.com,0,0.999766,0.021534,0,0.9782323264125856,0.9997661109019941,0.021533784489408417,15,2,1,3.1898980954642866,0,1,0.0,93086,3,0,1.8544303797468353
24254,24254_www.imbling.com,0,0.99978,0.020869,0,0.978910686877362,0.9997796076212946,0.020868920743932512,15,2,1,3.1898980954642866,0,1,0.0,86402,3,0,1.8013698630136987
24306,24306_www.kvkkalikiri-angrau.org,0,0.99388,0.102795,0,0.8910849345599864,0.9938795373909652,0.10279460283097884,26,2,1,3.507380102423635,0,0,0.0,44510,1,0,0.3013698630136986
24307,24307_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568053228895,0.9925703227293727,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53337,3,0,0.71875
24308,24308_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941336981510307,0.9932356068038514,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49940,1,0,0.3013698630136986
24309,24309_www.kvkkalikiri-angrau.org,0,0.994572,0.070323,0,0.9242488176107921,0.9945719101298868,0.07032309251909466,26,2,1,3.507380102423635,0,0,0.0,49381,1,0,0.3055555555555556
24310,24310_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.9460594065985433,0.996266623506179,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95327,1,0,0.3584905660377358
24311,24311_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941336998558129,0.9932356085086336,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49943,1,0,0.3013698630136986
24340,24340_portative-service.com.ua,0,0.278963,0.017556,1,0.26140701627618146,0.27896273822980544,0.017555721953623964,24,2,1,3.7201755214643453,0,0,0.0,58934,1,0,1.3116883116883118
24341,24341_portative-service.com.ua,0,0.24737,0.012901,1,0.23446970431264094,0.2473704235872325,0.01290071927459156,24,2,1,3.7201755214643453,0,0,0.0,69283,1,0,1.196078431372549
24343,24343_portative-service.com.ua,0,0.276456,0.017791,1,0.25866536151341196,0.2764561098191165,0.01779074830570456,24,2,1,3.7201755214643453,0,0,0.0,58623,1,0,1.3116883116883118
24344,24344_portative-service.com.ua,0,0.249454,0.008984,1,0.24047011564466714,0.24945407831112387,0.008983962666456721,24,2,1,3.7201755214643453,0,0,0.0,68457,1,0,1.1782178217821782
24345,24345_portative-service.com.ua,0,0.25229,0.01764,1,0.23465046289560862,0.2522903674150152,0.017639904519406575,24,2,1,3.7201755214643453,0,0,0.0,54000,1,0,1.2307692307692308
24375,24375_electricon.com.mx,0,0.181473,0.0099,1,0.171573228635707,0.18147344014894862,0.009900211513241617,17,2,1,3.337175341123077,0,0,0.0,123431,2,0,3.830508474576271
24376,24376_electricon.com.mx,0,0.183261,0.017183,1,0.1660771615535113,0.1832605352512946,0.017183373697783312,17,2,1,3.337175341123077,0,0,0.0,89968,2,0,2.5869565217391304
24377,24377_electricon.com.mx,0,0.183883,0.023561,1,0.1603224333213237,0.18388332018158593,0.02356088686026222,17,2,1,3.337175341123077,0,0,0.0,87243,2,0,2.75
24378,24378_electricon.com.mx,0,0.18176,0.04463,1,0.13712990317754875,0.18176028410202205,0.044630380924473315,17,2,1,3.337175341123077,0,0,0.0,114003,2,0,2.9302325581395348
24379,24379_electricon.com.mx,0,0.190856,0.020887,1,0.1699690833653014,0.19085593639336718,0.020886853028065783,17,2,1,3.337175341123077,0,0,0.0,52703,3,0,3.206896551724138
24380,24380_electricon.com.mx,0,0.190856,0.020887,1,0.1699690833653014,0.19085593639336718,0.020886853028065783,17,2,1,3.337175341123077,0,0,0.0,52703,3,0,3.206896551724138
24405,24405_www.gocsb.com,0,0.99979,0.000875,0,0.9989157300982485,0.999790346344341,0.0008746162460925461,13,2,1,2.873140679513133,0,0,0.0,45490,0,0,1.1754385964912282
24406,24406_www.gocsb.com,0,0.99979,0.008243,0,0.9915473207280723,0.9997900890056244,0.008242768277552149,13,2,1,2.873140679513133,0,0,0.0,31578,0,0,1.2795698924731183
24407,24407_www.gocsb.com,0,0.999978,0.009391,0,0.990586930475874,0.9999775844604496,0.009390653984575587,13,2,1,2.873140679513133,0,0,0.0,82050,1,0,1.3733333333333333
24408,24408_www.gocsb.com,0,0.999781,0.009819,0,0.9899621607200464,0.9997813113123764,0.009819150592329939,13,2,1,2.873140679513133,0,0,0.0,33227,0,0,1.263157894736842
24409,24409_www.gocsb.com,0,0.99978,0.003777,0,0.9960031471484406,0.9997801485186624,0.003777001370221774,13,2,1,2.873140679513133,0,0,0.0,32064,0,0,1.2842105263157895
24410,24410_www.gocsb.com,0,0.99979,0.008243,0,0.9915473204341785,0.9997900887117306,0.008242768277552149,13,2,1,2.873140679513133,0,0,0.0,31318,0,0,1.2688172043010753
24440,24440_www.aplusd.biz,0,0.985651,0.007913,0,0.9777385562138383,0.9856511143973913,0.00791255818355297,14,2,1,3.3248629576173574,0,0,0.0,34767,0,0,0.2222222222222222
24441,24441_www.aplusd.biz,0,0.997669,0.038314,0,0.9593552673350911,0.9976689618260512,0.03831369449096011,14,2,1,3.3248629576173574,0,0,0.0,18604,0,0,0.3333333333333333
24442,24442_www.aplusd.biz,0,0.985651,0.007913,0,0.9777385589466423,0.9856511171301953,0.00791255818355297,14,2,1,3.3248629576173574,0,0,0.0,34767,0,0,0.2222222222222222
24443,24443_www.aplusd.biz,0,0.992721,0.005769,0,0.9869512241138751,0.9927206725314539,0.005769448417578737,14,2,1,3.3248629576173574,0,0,0.0,26054,0,0,0.12121212121212122
24444,24444_www.aplusd.biz,0,0.999999,0.042573,0,0.9574253529817153,0.9999987472455716,0.0425733942638563,14,2,1,3.3248629576173574,0,0,0.0,20778,1,0,0.4
24445,24445_www.aplusd.biz,0,0.992721,0.005769,0,0.9869512081032464,0.9927206565208252,0.005769448417578737,14,2,1,3.3248629576173574,0,0,0.0,26052,0,0,0.12121212121212122
24447,24447_www.kvkkalikiri-angrau.org,0,0.99388,0.102795,0,0.8910849439988997,0.9938795468298786,0.10279460283097884,26,2,1,3.507380102423635,0,0,0.0,44510,1,0,0.3013698630136986
24448,24448_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568140611627,0.992570331467646,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53307,3,0,0.71875
24449,24449_www.kvkkalikiri-angrau.org,0,0.99388,0.102795,0,0.8910849362969421,0.9938795391279209,0.10279460283097884,26,2,1,3.507380102423635,0,0,0.0,44510,1,0,0.3013698630136986
24450,24450_www.kvkkalikiri-angrau.org,0,0.994572,0.070323,0,0.924248816038093,0.9945719085571876,0.07032309251909466,26,2,1,3.507380102423635,0,0,0.0,49373,1,0,0.3055555555555556
24451,24451_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.9460594019741528,0.9962666188817886,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95326,1,0,0.3584905660377358
24452,24452_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337012547794,0.9932356099076001,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49933,1,0,0.3013698630136986
24468,24468_sellingmobilehomeparks.com,0,0.50464,0.086213,0,0.41842723592567727,0.5046403697363826,0.08621313381070533,26,1,0,3.815072410115942,0,0,0.0,14253,0,0,1.9583333333333333
24469,24469_sellingmobilehomeparks.com,0,0.629137,0.038807,0,0.5903297844047377,0.629136586544198,0.0388068021394603,26,1,0,3.815072410115942,0,0,0.0,13944,1,0,2.0
24470,24470_sellingmobilehomeparks.com,0,0.50464,0.086213,0,0.41842723592567727,0.5046403697363826,0.08621313381070533,26,1,0,3.815072410115942,0,0,0.0,14253,0,0,1.9583333333333333
24471,24471_sellingmobilehomeparks.com,0,0.633185,0.017607,0,0.615578281622225,0.633185090209017,0.017606808586791995,26,1,0,3.815072410115942,0,0,0.0,13627,1,0,1.95
24472,24472_sellingmobilehomeparks.com,0,0.595685,0.034437,0,0.5612477387293331,0.5956852103769648,0.034437471647631675,26,1,0,3.815072410115942,0,0,0.0,21367,1,0,1.8636363636363635
24473,24473_sellingmobilehomeparks.com,0,0.613462,0.01183,0,0.6016324775283088,0.6134621555516228,0.011829678023313884,26,1,0,3.815072410115942,0,0,0.0,15915,1,0,1.8571428571428572
24487,24487_www.manstar.in,0,0.999991,0.227368,0,0.7726226191486785,0.9999906366544804,0.22736801750580188,14,2,1,3.039148671903072,0,0,0.0,21560,0,0,0.45454545454545453
24488,24488_www.manstar.in,0,0.999999,0.576745,1,0.42325473868264096,0.9999994149513132,0.5767446762686722,14,2,1,3.039148671903072,0,0,0.0,11202,0,0,0.5
24489,24489_www.manstar.in,0,0.999999,0.161823,0,0.8381767938397424,0.9999993292877473,0.1618225354480049,14,2,1,3.039148671903072,0,0,0.0,13118,0,0,0.4166666666666667
24491,24491_www.manstar.in,0,0.999999,0.116402,0,0.8835969805454236,0.9999993325882899,0.11640235204286628,14,2,1,3.039148671903072,0,0,0.0,13225,0,0,0.4166666666666667
24492,24492_www.manstar.in,0,0.999994,0.306473,0,0.6935211391748992,0.9999939715003143,0.3064728323254151,14,2,1,3.039148671903072,0,0,0.0,21263,0,0,0.5
24494,24494_www.nvradv.com.br,0,0.999992,0.008225,0,0.991766459214673,0.999991717735655,0.008225258520982002,17,3,2,3.292770193936991,0,0,0.0,19395,2,0,2.033333333333333
24495,24495_www.nvradv.com.br,0,0.999998,0.015921,0,0.9840775496091677,0.999998117624507,0.015920568015339257,17,3,2,3.292770193936991,0,0,0.0,12544,2,0,2.0
24496,24496_www.nvradv.com.br,0,0.999976,0.022444,0,0.9775320094104435,0.9999762917643062,0.02244428235386276,17,3,2,3.292770193936991,0,0,0.0,27726,2,0,2.375
24497,24497_www.nvradv.com.br,0,0.999942,0.018883,0,0.9810583111849864,0.9999415344218979,0.018883223236911457,17,3,2,3.292770193936991,0,0,0.0,30054,2,0,2.2916666666666665
24498,24498_www.nvradv.com.br,0,0.999978,0.023954,0,0.9760240016424047,0.9999778146487922,0.023953813006387582,17,3,2,3.292770193936991,0,0,0.0,25713,2,0,2.25
24499,24499_www.nvradv.com.br,0,0.999968,0.020171,0,0.9797972416858726,0.9999680967097347,0.020170855023862143,17,3,2,3.292770193936991,0,0,0.0,25759,2,0,2.037037037037037
24501,24501_montevideomodels.com,0,0.179473,0.211963,1,0.03248943995759704,0.21196293819020132,0.17947349823260428,20,1,0,3.346439344671015,0,0,0.0,59466,0,0,9.846153846153847
24502,24502_montevideomodels.com,0,0.180759,0.124857,1,0.05590148689793592,0.18075875476080616,0.12485726786287024,20,1,0,3.346439344671015,0,0,0.0,40734,0,0,5.384615384615385
24503,24503_montevideomodels.com,0,0.180611,0.106522,1,0.07408907296120242,0.18061091309740462,0.10652184013620221,20,1,0,3.346439344671015,0,0,0.0,39366,0,0,6.615384615384615
24504,24504_montevideomodels.com,0,0.180165,0.023701,1,0.15646412515123934,0.18016515814904643,0.023701032997807108,20,1,0,3.346439344671015,0,0,0.0,156964,0,0,2.6106194690265485
24505,24505_montevideomodels.com,0,0.185342,0.013885,1,0.17145691237708735,0.1853417392620974,0.013884826885010058,20,1,0,3.346439344671015,0,0,0.0,39953,1,0,4.235294117647059
24506,24506_montevideomodels.com,0,0.180217,0.025147,1,0.15506984664203916,0.18021694763586482,0.02514710099382566,20,1,0,3.346439344671015,0,0,0.0,157068,0,0,2.6106194690265485
24508,24508_dpsalegal.com,0,0.179665,0.007891,1,0.17177428321438673,0.17966511223609616,0.007890829021709438,13,1,0,3.3927474104487847,0,0,0.0,258627,1,0,4.704918032786885
24510,24510_dpsalegal.com,0,0.184679,0.018908,1,0.1657711897512699,0.18467872921016215,0.018907539458892262,13,1,0,3.3927474104487847,0,0,0.0,124025,3,0,2.090909090909091
24511,24511_dpsalegal.com,0,0.179832,0.008279,1,0.17155379417601457,0.17983240941678336,0.00827861524076878,13,1,0,3.3927474104487847,0,0,0.0,253848,1,0,4.590163934426229
24512,24512_dpsalegal.com,0,0.179832,0.008279,1,0.17155379503274393,0.1798324102735127,0.00827861524076878,13,1,0,3.3927474104487847,0,0,0.0,254078,1,0,4.590163934426229
24513,24513_dpsalegal.com,0,0.179832,0.008279,1,0.17155379417601457,0.17983240941678336,0.00827861524076878,13,1,0,3.3927474104487847,0,0,0.0,254676,1,0,4.590163934426229
24515,24515_dpsalegal.com,0,0.179733,0.008279,1,0.17145399246469073,0.1797326077054595,0.00827861524076878,13,1,0,3.3927474104487847,0,0,0.0,254211,1,0,4.590163934426229
24517,24517_dpsalegal.com,0,0.184679,0.018908,1,0.1657711897512699,0.18467872921016215,0.018907539458892262,13,1,0,3.3927474104487847,0,0,0.0,124026,3,0,2.090909090909091
24518,24518_dpsalegal.com,0,0.180279,0.007025,1,0.1732530180468191,0.180278504133759,0.007025486086939895,13,1,0,3.3927474104487847,0,0,0.0,272932,1,0,4.819672131147541
24519,24519_dpsalegal.com,0,0.179832,0.008279,1,0.1715537943901968,0.17983240963096558,0.00827861524076878,13,1,0,3.3927474104487847,0,0,0.0,254406,1,0,4.590163934426229
24520,24520_dpsalegal.com,0,0.180406,0.008279,1,0.172127294482324,0.18040590972309278,0.00827861524076878,13,1,0,3.3927474104487847,0,0,0.0,262775,1,0,4.590163934426229
24535,24535_webmasters.khi.nu.edu.pk,0,0.987073,0.003742,0,0.983331281101927,0.9870731752378293,0.0037418941359022594,24,4,3,3.8035088547976788,0,0,0.0,59153,2,0,0.5769230769230769
24538,24538_webmasters.khi.nu.edu.pk,0,0.990174,0.003742,0,0.986431740924041,0.9901736350599433,0.0037418941359022594,24,4,3,3.8035088547976788,0,0,0.0,59351,2,0,0.5769230769230769
24540,24540_webmasters.khi.nu.edu.pk,0,0.999986,0.095462,0,0.9045234831131729,0.9999855242140587,0.09546204110088581,24,4,3,3.8035088547976788,0,0,0.0,5668,0,0,0.875
24546,24546_www.linkengineering.com.au,0,0.180354,0.017284,1,0.16307010484888207,0.18035394645289382,0.017283841604011738,22,2,1,3.481714572986072,0,0,0.0,31025,0,0,4.5625
24547,24547_www.linkengineering.com.au,0,0.182786,0.016603,1,0.16618347537124784,0.18278613745902272,0.01660266208777488,22,2,1,3.481714572986072,0,0,0.0,17658,0,0,3.625
24548,24548_www.linkengineering.com.au,0,0.182786,0.016603,1,0.16618347537124784,0.18278613745902272,0.01660266208777488,22,2,1,3.481714572986072,0,0,0.0,17659,0,0,3.625
24613,24613_www.kvkkalikiri-angrau.org,0,0.99388,0.102795,0,0.8910849439988997,0.9938795468298786,0.10279460283097884,26,2,1,3.507380102423635,0,0,0.0,44510,1,0,0.3013698630136986
24614,24614_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568053228895,0.9925703227293727,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53307,3,0,0.71875
24615,24615_www.kvkkalikiri-angrau.org,0,0.99388,0.102795,0,0.8910849463272061,0.993879549158185,0.10279460283097884,26,2,1,3.507380102423635,0,0,0.0,44510,1,0,0.3013698630136986
24616,24616_www.kvkkalikiri-angrau.org,0,0.994567,0.071642,0,0.9229251838948962,0.9945669691200228,0.07164178522512661,26,2,1,3.507380102423635,0,0,0.0,49298,1,0,0.3013698630136986
24617,24617_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.9460594022714277,0.9962666191790633,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95332,1,0,0.3584905660377358
24618,24618_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.894133705445731,0.9932356140985517,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49965,1,0,0.3013698630136986
24627,24627_www.kvkkalikiri-angrau.org,0,0.99323,0.100902,0,0.892328076388411,0.9932297643702757,0.10090168798186457,26,2,1,3.507380102423635,0,0,0.0,49747,1,0,0.2972972972972973
24628,24628_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568053228895,0.9925703227293727,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53308,3,0,0.71875
24629,24629_www.kvkkalikiri-angrau.org,0,0.99388,0.102795,0,0.8910849463272061,0.993879549158185,0.10279460283097884,26,2,1,3.507380102423635,0,0,0.0,44510,1,0,0.3013698630136986
24630,24630_www.kvkkalikiri-angrau.org,0,0.994567,0.071642,0,0.922925182032251,0.9945669672573777,0.07164178522512661,26,2,1,3.507380102423635,0,0,0.0,49185,1,0,0.3013698630136986
24631,24631_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.946059403138306,0.9962666200459418,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95321,1,0,0.3584905660377358
24632,24632_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337012547794,0.9932356099076001,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49757,1,0,0.3013698630136986
24634,24634_www.kvkkalikiri-angrau.org,0,0.99323,0.100902,0,0.8923280774758748,0.9932297654577394,0.10090168798186457,26,2,1,3.507380102423635,0,0,0.0,49747,1,0,0.2972972972972973
24635,24635_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568104451637,0.9925703278516469,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53307,3,0,0.71875
24636,24636_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337011008782,0.9932356097536988,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49915,1,0,0.3013698630136986
24637,24637_www.kvkkalikiri-angrau.org,0,0.994572,0.070323,0,0.9242488192406066,0.9945719117597013,0.07032309251909466,26,2,1,3.507380102423635,0,0,0.0,49373,1,0,0.3055555555555556
24638,24638_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.9460594089268497,0.9962666258344854,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95327,1,0,0.3584905660377358
24639,24639_www.kvkkalikiri-angrau.org,0,0.99323,0.100902,0,0.8923280774758748,0.9932297654577394,0.10090168798186457,26,2,1,3.507380102423635,0,0,0.0,49747,1,0,0.2972972972972973
24641,24641_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337012547794,0.9932356099076001,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49971,1,0,0.3013698630136986
24642,24642_www.kvkkalikiri-angrau.org,0,0.99257,0.075814,0,0.9167568053228895,0.9925703227293727,0.07581351740648325,26,2,1,3.507380102423635,0,0,0.0,53308,3,0,0.71875
24643,24643_www.kvkkalikiri-angrau.org,0,0.99323,0.100902,0,0.8923280678475989,0.9932297558294635,0.10090168798186457,26,2,1,3.507380102423635,0,0,0.0,49860,1,0,0.2972972972972973
24644,24644_www.kvkkalikiri-angrau.org,0,0.995197,0.073909,0,0.921287818323977,0.9951971225504042,0.07390930422642712,26,2,1,3.507380102423635,0,0,0.0,43948,1,0,0.3055555555555556
24645,24645_www.kvkkalikiri-angrau.org,0,0.996267,0.050207,0,0.9460593995096818,0.9962666164173174,0.05020721690763569,26,2,1,3.507380102423635,0,0,0.0,95326,1,0,0.3584905660377358
24646,24646_www.kvkkalikiri-angrau.org,0,0.993236,0.099102,0,0.8941337012547794,0.9932356099076001,0.0991019086528206,26,2,1,3.507380102423635,0,0,0.0,49835,1,0,0.3013698630136986
24655,24655_www.findandfly.ru,0,0.999991,0.049003,0,0.9509877268066912,0.9999909065827861,0.04900317977609493,17,2,1,3.3371753411230776,0,0,0.0,7366,0,0,0.22727272727272727
24656,24656_www.findandfly.ru,0,0.999991,0.049003,0,0.9509877267812253,0.9999909065573203,0.04900317977609493,17,2,1,3.3371753411230776,0,0,0.0,7366,0,0,0.22727272727272727
24657,24657_www.findandfly.ru,0,0.999992,0.052306,0,0.9476855603285939,0.9999916546513384,0.05230609432274459,17,2,1,3.3371753411230776,0,0,0.0,6908,0,0,0.22727272727272727
24658,24658_www.findandfly.ru,0,0.999992,0.052306,0,0.9476855603442779,0.9999916546670224,0.05230609432274459,17,2,1,3.3371753411230776,0,0,0.0,6908,0,0,0.22727272727272727
24659,24659_www.findandfly.ru,0,0.999992,0.052306,0,0.9476855603281485,0.9999916546508931,0.05230609432274459,17,2,1,3.3371753411230776,0,0,0.0,6908,0,0,0.22727272727272727
24660,24660_www.findandfly.ru,0,0.999992,0.052306,0,0.9476855603281485,0.9999916546508931,0.05230609432274459,17,2,1,3.3371753411230776,0,0,0.0,6908,0,0,0.22727272727272727
24662,24662_matrailermaker.com,0,0.179379,0.029633,1,0.149745638697553,0.17937894745988425,0.029633308762331244,18,1,0,3.266332639970623,0,0,0.0,34810,1,0,1.3703703703703705
24663,24663_matrailermaker.com,0,0.181247,0.016713,1,0.16453376885509355,0.18124697135118584,0.01671320249609229,18,1,0,3.266332639970623,0,0,0.0,25960,3,0,1.6666666666666667
24664,24664_matrailermaker.com,0,0.180717,0.033748,1,0.1469695022029114,0.18071737285322498,0.03374787065031356,18,1,0,3.266332639970623,0,0,0.0,24823,2,0,1.6666666666666667
24665,24665_matrailermaker.com,0,0.180499,0.043371,1,0.13712866110862498,0.18049941325728658,0.04337075214866159,18,1,0,3.266332639970623,0,0,0.0,21963,1,0,1.8620689655172413
24666,24666_matrailermaker.com,0,0.179379,0.029633,1,0.14974563826941426,0.1793789470317455,0.029633308762331244,18,1,0,3.266332639970623,0,0,0.0,34810,1,0,1.3703703703703705
24667,24667_matrailermaker.com,0,0.179342,0.029633,1,0.14970890766660785,0.1793422164289391,0.029633308762331244,18,1,0,3.266332639970623,0,0,0.0,34785,1,0,1.3703703703703705
