mode,sid,round,label_llm,gt,correct,weight
t3_only,4416,2,0,0,1,1.0
t3_only,2627,2,0,0,1,1.0
t3_only,4133,2,0,0,1,1.0
t3_only,2758,2,0,0,1,1.0
t3_only,2557,2,0,0,1,1.0
t3_only,4881,2,0,0,1,1.0
t3_only,3750,2,0,0,1,1.0
t3_only,4697,2,0,0,1,1.0
t3_only,3537,2,0,0,1,1.0
t3_only,2955,2,0,0,1,1.0
t3_only,4928,2,0,0,1,1.0
t3_only,3220,2,0,0,1,1.0
t3_only,3814,2,0,0,1,1.0
t3_only,4122,2,0,0,1,1.0
t3_only,4716,2,0,0,1,1.0
t3_only,4251,2,0,0,1,1.0
t3_only,3364,2,0,0,1,1.0
t3_only,3525,2,0,0,1,1.0
t3_only,4065,2,0,0,1,1.0
t3_only,3773,2,0,0,1,1.0
t3_only,4920,2,0,0,1,1.0
t3_only,4759,3,0,0,1,1.0
t3_only,4502,3,0,0,1,1.0
t3_only,3245,3,0,0,1,1.0
t3_only,2660,3,0,0,1,1.0
t3_only,4587,3,0,0,1,1.0
t3_only,4506,3,0,0,1,1.0
t3_only,2933,3,0,0,1,0.45
t3_only,2666,3,0,0,1,1.0
t3_only,4508,3,0,0,1,1.0
t3_only,3854,3,0,0,1,1.0
t3_only,4097,3,0,0,1,1.0
t3_only,3197,3,0,0,1,1.0
t3_only,2635,3,0,0,1,1.0
t3_only,2816,3,0,0,1,1.0
t3_only,3651,3,0,0,1,1.0
t3_only,3982,3,0,0,1,1.0
t3_only,2604,3,0,0,1,1.0
t3_only,4764,3,0,0,1,1.0
t3_only,2883,3,0,0,1,1.0
t3_only,4528,3,0,0,1,1.0
t3_only,2896,3,0,0,1,1.0
t3_only,3481,3,0,0,1,1.0
t3_only,2547,3,0,0,1,1.0
t3_only,4564,3,0,0,1,1.0
t3_only,4457,3,0,0,1,1.0
t3_only,4865,3,0,0,1,1.0
t3_only,4527,3,0,0,1,1.0
t3_only,4290,3,0,0,1,1.0
t3_only,3466,3,0,0,1,1.0
t3_only,2991,3,0,0,1,1.0
t3_only,3873,3,0,0,1,1.0
t3_only,3761,3,0,0,1,1.0
t3_only,2760,3,0,0,1,1.0
t3_only,4315,3,0,0,1,1.0
t3_only,2586,3,0,0,1,1.0
t3_only,4677,3,0,0,1,1.0
t3_only,3053,3,0,0,1,1.0
t3_only,3796,3,0,0,1,1.0
t3_only,4814,3,0,0,1,1.0
t3_only,3247,3,0,0,1,1.0
t3_only,4955,3,0,0,1,1.0
t3_only,4084,3,0,0,1,1.0
t3_only,4171,3,0,0,1,0.45
t3_only,3254,3,0,0,1,1.0
t3_only,477,3,0,1,0,1.0
t3_only,4327,3,0,0,1,1.0
t3_only,3143,3,0,0,1,1.0
t3_only,3954,3,0,0,1,1.0
t3_only,2881,3,0,0,1,1.0
t3_only,4768,4,0,0,1,1.0
t3_only,4282,4,0,0,1,1.0
t3_only,4499,4,0,0,1,0.45
t3_only,2431,4,1,1,1,0.15
t3_only,2976,4,0,0,1,1.0
t3_only,4406,4,0,0,1,1.0
t3_only,4383,4,0,0,1,0.25
t3_only,4778,4,0,0,1,1.0
t3_only,3733,4,0,0,1,1.0
t3_only,4174,4,0,0,1,1.0
t3_only,2740,4,0,0,1,0.45
t3_only,4897,4,0,0,1,1.0
t3_only,2762,4,0,0,1,1.0
t3_only,3928,4,0,0,1,1.0
t3_only,4783,4,0,0,1,1.0
t3_only,3783,4,0,0,1,1.0
t3_only,3966,4,0,0,1,1.0
t3_only,2711,4,0,0,1,1.0
t3_only,2912,4,0,0,1,1.0
t3_only,4852,4,0,0,1,1.0
t3_only,4366,4,0,0,1,1.0
t3_only,2875,4,0,0,1,0.25
t3_only,3646,4,0,0,1,1.0
t3_only,2785,4,0,0,1,1.0
t3_only,3590,4,0,0,1,1.0
t3_only,3116,4,0,0,1,1.0
t3_only,4256,4,0,0,1,1.0
t3_only,4644,4,0,0,1,1.0
t3_only,4037,4,0,0,1,0.25
t3_only,3369,4,0,0,1,1.0
t3_only,4863,4,0,0,1,1.0
t3_only,3875,4,0,0,1,1.0
t3_only,3207,4,0,0,1,1.0
t3_only,2774,4,1,0,0,0.15
t3_only,3729,4,0,0,1,0.45
t3_only,3068,4,0,0,1,1.0
t3_only,4803,4,0,0,1,1.0
t3_only,563,4,0,1,0,1.0
t3_only,3137,4,0,0,1,1.0
t3_only,2509,4,0,0,1,1.0
t3_only,4754,4,0,0,1,1.0
t3_only,3849,4,0,0,1,1.0
t3_only,1359,4,0,1,0,1.0
t3_only,3765,4,0,0,1,1.0
t3_only,2695,4,0,0,1,1.0
t3_only,3004,4,0,0,1,1.0
t3_only,2631,4,0,0,1,1.0
t3_only,2847,4,0,0,1,1.0
t3_only,2697,4,0,0,1,1.0
t3_only,4959,4,0,0,1,0.25
t3_only,3437,5,0,0,1,1.0
t3_only,2667,5,0,0,1,1.0
t3_only,4082,5,0,0,1,0.25
t3_only,3251,5,0,0,1,0.45
t3_only,3037,5,0,0,1,1.0
t3_only,4237,5,0,0,1,0.25
t3_only,3132,5,0,0,1,0.25
t3_only,3641,5,0,0,1,1.0
t3_only,3283,5,0,0,1,1.0
t3_only,3025,5,0,0,1,1.0
t3_only,4177,5,0,0,1,1.0
t3_only,2609,5,0,0,1,1.0
t3_only,2960,5,0,0,1,1.0
t3_only,4866,5,0,0,1,1.0
t3_only,3366,5,0,0,1,1.0
t3_only,2807,5,0,0,1,1.0
t3_only,4222,5,0,0,1,1.0
t3_only,4919,5,0,0,1,1.0
t3_only,3845,5,0,0,1,1.0
t3_only,3827,5,0,0,1,1.0
t3_only,3192,5,0,0,1,1.0
t3_only,4077,5,0,0,1,1.0
t3_only,3210,5,0,0,1,1.0
t3_only,3103,5,0,0,1,1.0
t3_only,4079,5,0,0,1,1.0
t3_only,2947,5,0,0,1,1.0
t3_only,3838,5,0,0,1,1.0
t3_only,4201,5,0,0,1,1.0
t3_only,3275,5,0,0,1,1.0
t3_only,3699,5,0,0,1,1.0
t3_only,3360,5,0,0,1,1.0
t3_only,4889,5,0,0,1,1.0
t3_only,4649,5,0,0,1,1.0
t3_only,3448,5,0,0,1,1.0
t3_only,4862,5,0,0,1,1.0
t3_only,2565,5,0,0,1,1.0
t3_only,4447,5,0,0,1,1.0
t3_only,2643,5,0,0,1,1.0
t3_only,3088,5,0,0,1,1.0
t3_only,3457,5,0,0,1,1.0
t3_only,4503,5,0,0,1,1.0
t3_only,3347,5,0,0,1,1.0
t3_only,4751,5,0,0,1,1.0
t3_only,3504,5,0,0,1,1.0
t3_only,3619,5,0,0,1,1.0
t3_only,3880,5,0,0,1,1.0
t3_only,3878,5,0,0,1,1.0
t3_only,3227,5,0,0,1,1.0
t3_only,3410,5,0,0,1,1.0
t3_only,2743,5,0,0,1,1.0
t3_only,2773,6,0,0,1,1.0
t3_only,4053,6,0,0,1,1.0
t3_only,3256,6,0,0,1,1.0
t3_only,3408,6,0,0,1,1.0
t3_only,2802,6,0,0,1,1.0
t3_only,3464,6,0,0,1,1.0
t3_only,3738,6,0,0,1,1.0
t3_only,2580,6,0,0,1,1.0
t3_only,3273,6,0,0,1,1.0
t3_only,2720,6,0,0,1,1.0
t3_only,3470,6,0,0,1,1.0
t3_only,3926,6,0,0,1,0.25
t3_only,3649,6,0,0,1,0.45
t3_only,4254,6,0,0,1,1.0
t3_only,3568,6,0,0,1,1.0
t3_only,4063,6,0,0,1,1.0
t3_only,3463,6,0,0,1,0.45
t3_only,2874,6,0,0,1,1.0
t3_only,3551,6,0,0,1,1.0
t3_only,2644,6,0,0,1,1.0
t3_only,2741,6,0,0,1,1.0
t3_only,3657,6,0,0,1,1.0
t3_only,3764,6,0,0,1,1.0
t3_only,4255,6,0,0,1,1.0
t3_only,3223,6,0,0,1,1.0
t3_only,3817,6,0,0,1,1.0
t3_only,2751,6,0,0,1,1.0
t3_only,2753,6,0,0,1,1.0
t3_only,4930,6,0,0,1,1.0
t3_only,4294,6,0,0,1,1.0
t3_only,4343,6,0,0,1,1.0
t3_only,3290,6,0,0,1,1.0
t3_only,3382,6,0,0,1,1.0
t3_only,4126,6,0,0,1,1.0
t3_only,2781,6,0,0,1,1.0
t3_only,4906,6,0,0,1,1.0
t3_only,4307,6,0,0,1,1.0
t3_only,2514,6,0,0,1,1.0
t3_only,4012,6,0,0,1,1.0
t3_only,3312,6,0,0,1,1.0
t3_only,3548,6,0,0,1,1.0
t3_only,3899,6,0,0,1,1.0
t3_only,3100,6,0,0,1,1.0
t3_only,2779,6,0,0,1,1.0
t3_only,3635,6,0,0,1,1.0
t3_only,2768,6,0,0,1,1.0
t3_only,3874,6,0,0,1,1.0
t3_only,4732,6,0,0,1,1.0
t3_only,3589,6,0,0,1,1.0
t3_only,4486,6,0,0,1,1.0
t3_only,3225,7,0,0,1,0.45
t3_only,2906,7,0,0,1,0.45
t3_only,3708,7,0,0,1,1.0
t3_only,4055,7,0,0,1,1.0
t3_only,4582,7,0,0,1,1.0
t3_only,4146,7,0,0,1,1.0
t3_only,3978,7,0,0,1,1.0
t3_only,4792,7,0,0,1,1.0
t3_only,3625,7,0,0,1,1.0
t3_only,4706,7,0,0,1,1.0
t3_only,4162,7,0,0,1,1.0
t3_only,3444,7,0,0,1,0.25
t3_only,2709,7,0,0,1,1.0
t3_only,2844,7,0,0,1,0.25
t3_only,3843,7,0,0,1,1.0
t3_only,4270,7,0,0,1,1.0
t3_only,3020,7,0,0,1,1.0
t3_only,3588,7,0,0,1,1.0
t3_only,3826,7,0,0,1,1.0
t3_only,4419,7,0,0,1,1.0
t3_only,2739,7,0,0,1,1.0
t3_only,3411,7,0,0,1,1.0
t3_only,4994,7,0,0,1,1.0
t3_only,2789,7,0,0,1,1.0
t3_only,4767,7,0,0,1,1.0
t3_only,2639,7,0,0,1,1.0
t3_only,3979,7,0,0,1,0.25
t3_only,2659,7,0,0,1,1.0
t3_only,4766,7,0,0,1,1.0
t3_only,3595,7,0,0,1,1.0
t3_only,4163,7,0,0,1,1.0
t3_only,4913,7,0,0,1,1.0
t3_only,4700,7,0,0,1,1.0
t3_only,4367,7,0,0,1,1.0
t3_only,4100,7,0,0,1,1.0
t3_only,2948,7,0,0,1,1.0
t3_only,4523,7,0,0,1,1.0
t3_only,4682,7,0,0,1,1.0
t3_only,4081,7,0,0,1,1.0
t3_only,2893,7,0,0,1,1.0
t3_only,4845,7,0,0,1,1.0
t3_only,4225,7,0,0,1,1.0
t3_only,4984,7,0,0,1,1.0
t3_only,4152,7,0,0,1,1.0
t3_only,4274,7,0,0,1,1.0
t3_only,4173,7,0,0,1,1.0
t3_only,90,7,1,1,1,1.0
t3_only,2523,7,0,0,1,1.0
t3_only,3572,7,0,0,1,1.0
t3_only,4623,7,0,0,1,1.0
t3_only,54,8,0,1,0,0.3
t3_only,489,8,1,1,1,0.15
t3_only,3505,8,0,0,1,1.0
t3_only,4454,8,0,0,1,1.0
t3_only,3430,8,0,0,1,1.0
t3_only,3728,8,0,0,1,1.0
t3_only,3096,8,0,0,1,1.0
t3_only,3870,8,0,0,1,1.0
t3_only,3182,8,0,0,1,1.0
t3_only,4597,8,0,0,1,1.0
t3_only,4059,8,0,0,1,1.0
t3_only,1119,8,0,1,0,1.0
t3_only,3042,8,0,0,1,1.0
t3_only,2884,8,0,0,1,1.0
t3_only,3356,8,0,0,1,1.0
t3_only,4562,8,0,0,1,1.0
t3_only,553,8,1,1,1,0.15
t3_only,4519,8,0,0,1,1.0
t3_only,4266,8,0,0,1,1.0
t3_only,3284,8,0,0,1,1.0
t3_only,4183,8,0,0,1,1.0
t3_only,3445,8,0,0,1,1.0
t3_only,2931,8,0,0,1,0.25
t3_only,3134,8,0,0,1,1.0
t3_only,2813,8,0,0,1,1.0
t3_only,4331,8,0,0,1,0.45
t3_only,3054,8,0,0,1,1.0
t3_only,3212,8,0,0,1,1.0
t3_only,2712,8,0,0,1,1.0
t3_only,4436,8,0,0,1,1.0
t3_only,4184,8,0,0,1,1.0
t3_only,4917,8,0,0,1,1.0
t3_only,3259,8,0,0,1,1.0
t3_only,2495,8,0,1,0,1.0
t3_only,3156,8,0,0,1,1.0
t3_only,3373,8,0,0,1,1.0
t3_only,2689,8,0,0,1,1.0
t3_only,3377,8,0,0,1,1.0
t3_only,2533,8,0,0,1,1.0
t3_only,4694,8,0,0,1,1.0
t3_only,3862,8,0,0,1,1.0
t3_only,2850,8,0,0,1,1.0
t3_only,2516,8,1,0,0,0.15
t3_only,4392,8,0,0,1,0.45
t3_only,4721,8,0,0,1,1.0
t3_only,2777,8,0,0,1,1.0
t3_only,3753,8,0,0,1,1.0
t3_only,2950,8,0,0,1,1.0
t3_only,3988,8,0,0,1,1.0
t3_only,3059,8,1,0,0,0.15
t3_only,3425,9,0,0,1,0.25
t3_only,4330,9,0,0,1,1.0
t3_only,3224,9,0,0,1,0.45
t3_only,4427,9,0,0,1,1.0
t3_only,2828,9,0,0,1,1.0
t3_only,3740,9,0,0,1,1.0
t3_only,3104,9,0,0,1,1.0
t3_only,4761,9,0,0,1,1.0
t3_only,3944,9,0,0,1,1.0
t3_only,3322,9,0,0,1,1.0
t3_only,2663,9,0,0,1,1.0
t3_only,4220,9,0,0,1,1.0
t3_only,3216,9,0,0,1,1.0
t3_only,3975,9,0,0,1,1.0
t3_only,2971,9,0,0,1,1.0
t3_only,4667,9,0,0,1,1.0
t3_only,3835,9,0,0,1,1.0
t3_only,3906,9,0,0,1,1.0
t3_only,3476,9,0,0,1,1.0
t3_only,4386,9,0,0,1,1.0
t3_only,2530,9,0,0,1,1.0
t3_only,4654,9,0,0,1,1.0
t3_only,4207,9,0,0,1,1.0
t3_only,3959,9,0,0,1,1.0
t3_only,3276,9,0,0,1,1.0
t3_only,3391,9,0,0,1,1.0
t3_only,4954,9,0,0,1,1.0
t3_only,3418,9,0,0,1,1.0
t3_only,4469,9,0,0,1,1.0
t3_only,3125,9,0,0,1,1.0
t3_only,3947,9,0,0,1,1.0
t3_only,3808,9,0,0,1,1.0
t3_only,2651,9,0,0,1,1.0
t3_only,4607,9,0,0,1,1.0
t3_only,4894,9,0,0,1,1.0
t3_only,2252,9,0,1,0,0.25
t3_only,3214,9,0,0,1,1.0
t3_only,4218,9,0,0,1,1.0
t3_only,3011,9,0,0,1,1.0
t3_only,4433,9,0,0,1,1.0
t3_only,3235,9,0,0,1,1.0
t3_only,4216,9,0,0,1,1.0
t3_only,3656,9,0,0,1,1.0
t3_only,4314,9,0,0,1,1.0
t3_only,3316,9,0,0,1,1.0
t3_only,4348,9,0,0,1,1.0
t3_only,4208,9,0,0,1,1.0
t3_only,4858,9,0,0,1,1.0
t3_only,2824,9,0,0,1,1.0
t3_only,4832,9,0,0,1,1.0
t3_only,1797,10,1,1,1,0.15
t3_only,4610,10,0,0,1,1.0
t3_only,1656,10,1,1,1,0.15
t3_only,3310,10,0,0,1,1.0
t3_only,4618,10,0,0,1,1.0
t3_only,4426,10,0,0,1,1.0
t3_only,2608,10,0,0,1,1.0
t3_only,3335,10,0,0,1,1.0
t3_only,4178,10,0,0,1,1.0
t3_only,3938,10,0,0,1,1.0
t3_only,4880,10,0,0,1,1.0
t3_only,4478,10,0,0,1,1.0
t3_only,4636,10,0,0,1,1.0
t3_only,3691,10,0,0,1,1.0
t3_only,3521,10,0,0,1,1.0
t3_only,2539,10,0,0,1,1.0
t3_only,4571,10,0,0,1,1.0
t3_only,3755,10,0,0,1,1.0
t3_only,3219,10,0,0,1,1.0
t3_only,663,10,1,1,1,0.65
t3_only,4992,10,0,0,1,1.0
t3_only,4462,10,0,0,1,1.0
t3_only,2674,10,0,0,1,1.0
t3_only,4638,10,0,0,1,1.0
t3_only,3074,10,0,0,1,1.0
t3_only,2508,10,0,0,1,1.0
t3_only,4200,10,0,0,1,1.0
t3_only,4857,10,0,0,1,1.0
t3_only,3000,10,0,0,1,1.0
t3_only,2897,10,0,0,1,1.0
t3_only,2526,10,0,0,1,1.0
t3_only,3469,10,0,0,1,1.0
t3_only,2840,10,0,0,1,1.0
t3_only,2865,10,0,0,1,1.0
t3_only,4370,10,0,0,1,1.0
t3_only,4217,10,0,0,1,1.0
t3_only,4148,10,0,0,1,1.0
t3_only,23,10,1,1,1,0.65
t3_only,4342,10,0,0,1,1.0
t3_only,2790,10,0,0,1,1.0
t3_only,4657,10,0,0,1,1.0
t3_only,4485,10,0,0,1,1.0
t3_only,4782,10,0,0,1,1.0
t3_only,3692,10,0,0,1,1.0
t3_only,4439,10,0,0,1,1.0
t3_only,4085,10,0,0,1,1.0
t3_only,3141,10,0,0,1,1.0
t3_only,4513,10,0,0,1,1.0
t3_only,1849,10,1,1,1,0.65
t3_only,2065,10,1,1,1,0.65
t3_only,2575,11,0,0,1,1.0
t3_only,1317,11,1,1,1,0.65
t3_only,967,11,1,1,1,0.15
t3_only,1258,11,0,1,0,1.0
t3_only,1918,11,0,1,0,0.25
t3_only,1278,11,1,1,1,0.65
t3_only,4492,11,0,0,1,1.0
t3_only,1664,11,0,1,0,0.25
t3_only,3105,11,0,0,1,1.0
t3_only,2511,11,0,0,1,1.0
t3_only,4410,11,0,0,1,1.0
t3_only,3139,11,0,0,1,1.0
t3_only,3176,11,0,0,1,1.0
t3_only,4309,11,0,0,1,1.0
t3_only,2966,11,0,0,1,1.0
t3_only,4404,11,0,0,1,1.0
t3_only,3173,11,0,0,1,1.0
t3_only,3168,11,0,0,1,1.0
t3_only,2836,11,0,0,1,0.25
t3_only,4671,11,0,0,1,1.0
t3_only,3892,11,0,0,1,1.0
t3_only,1139,11,0,1,0,1.0
t3_only,3714,11,0,0,1,1.0
t3_only,3825,11,0,0,1,1.0
t3_only,2043,11,0,1,0,1.0
t3_only,3884,11,0,0,1,1.0
t3_only,4625,11,0,0,1,1.0
t3_only,3703,11,0,0,1,1.0
t3_only,3908,11,0,0,1,1.0
t3_only,3506,11,0,0,1,1.0
t3_only,3723,11,0,0,1,1.0
t3_only,4354,11,0,0,1,1.0
t3_only,4888,11,0,0,1,1.0
t3_only,3952,11,0,0,1,1.0
t3_only,4641,11,0,0,1,1.0
t3_only,2618,11,0,0,1,1.0
t3_only,3414,11,0,0,1,1.0
t3_only,4953,11,0,0,1,1.0
t3_only,3348,11,0,0,1,1.0
t3_only,3500,11,0,0,1,0.25
t3_only,2683,11,0,0,1,1.0
t3_only,4855,11,0,0,1,1.0
t3_only,1944,11,1,1,1,0.65
t3_only,1814,11,0,1,0,0.3
t3_only,2630,11,0,0,1,1.0
t3_only,3461,11,0,0,1,1.0
t3_only,4093,11,0,0,1,1.0
t3_only,3496,11,0,0,1,1.0
t3_only,3407,11,0,0,1,1.0
t3_only,583,11,1,1,1,0.65
t3_only,2108,12,0,1,0,0.25
t3_only,1229,12,1,1,1,0.65
t3_only,3077,12,0,0,1,0.45
t3_only,3532,12,0,0,1,1.0
t3_only,3660,12,0,0,1,1.0
t3_only,1510,12,0,1,0,0.25
t3_only,929,12,0,1,0,0.3
t3_only,2164,12,1,1,1,0.15
t3_only,3661,12,0,0,1,1.0
t3_only,4124,12,0,0,1,0.25
t3_only,2517,12,0,0,1,1.0
t3_only,4048,12,0,0,1,1.0
t3_only,181,12,1,1,1,0.15
t3_only,4123,12,0,0,1,1.0
t3_only,1494,12,1,1,1,0.65
t3_only,3659,12,0,0,1,1.0
t3_only,4555,12,0,0,1,1.0
t3_only,3673,12,0,0,1,1.0
t3_only,4356,12,0,0,1,1.0
t3_only,3751,12,0,0,1,1.0
t3_only,4678,12,0,0,1,1.0
t3_only,3523,12,0,0,1,1.0
t3_only,4536,12,0,0,1,1.0
t3_only,4042,12,0,0,1,1.0
t3_only,2669,12,0,0,1,1.0
t3_only,2934,12,0,0,1,1.0
t3_only,3201,12,0,0,1,1.0
t3_only,3288,12,0,0,1,1.0
t3_only,3803,12,0,0,1,1.0
t3_only,3489,12,0,0,1,1.0
t3_only,2928,12,0,0,1,1.0
t3_only,3248,12,0,0,1,1.0
t3_only,4748,12,0,0,1,1.0
t3_only,4714,12,0,0,1,1.0
t3_only,2614,12,0,0,1,1.0
t3_only,4175,12,0,0,1,1.0
t3_only,2287,12,1,1,1,0.15
t3_only,3030,12,0,0,1,1.0
t3_only,3644,12,0,0,1,1.0
t3_only,2691,12,0,0,1,1.0
t3_only,4047,12,0,0,1,0.45
t3_only,2778,12,0,0,1,1.0
t3_only,700,12,1,1,1,0.15
t3_only,2476,12,0,1,0,0.25
t3_only,4182,12,0,0,1,1.0
t3_only,1113,12,1,1,1,0.65
t3_only,3389,12,0,0,1,1.0
t3_only,3586,12,0,0,1,1.0
t3_only,3977,12,0,0,1,1.0
t3_only,1330,12,1,1,1,1.0
t3_only,415,13,0,1,0,1.0
t3_only,1097,13,1,1,1,0.15
t3_only,397,13,1,1,1,0.65
t3_only,3066,13,0,0,1,1.0
t3_only,1365,13,0,1,0,0.25
t3_only,3798,13,0,0,1,0.45
t3_only,2409,13,1,1,1,0.65
t3_only,4394,13,0,0,1,0.25
t3_only,4441,13,0,0,1,1.0
t3_only,2945,13,0,0,1,1.0
t3_only,736,13,1,1,1,0.65
t3_only,933,13,0,1,0,1.0
t3_only,2866,13,0,0,1,1.0
t3_only,2814,13,0,0,1,1.0
t3_only,4292,13,0,0,1,1.0
t3_only,2166,13,0,1,0,0.25
t3_only,552,13,0,1,0,1.0
t3_only,4795,13,0,0,1,1.0
t3_only,2993,13,0,0,1,1.0
t3_only,250,13,0,1,0,1.0
t3_only,2699,13,0,0,1,1.0
t3_only,4226,13,0,0,1,1.0
t3_only,2750,13,0,0,1,1.0
t3_only,2535,13,0,0,1,1.0
t3_only,362,13,1,1,1,0.65
t3_only,4987,13,0,0,1,1.0
t3_only,3547,13,0,0,1,1.0
t3_only,4985,13,0,0,1,1.0
t3_only,860,13,0,1,0,1.0
t3_only,4702,13,0,0,1,1.0
t3_only,3591,13,0,0,1,1.0
t3_only,3634,13,0,0,1,1.0
t3_only,943,13,0,1,0,0.25
t3_only,4739,13,0,0,1,0.25
t3_only,3433,13,0,0,1,1.0
t3_only,1832,13,0,1,0,0.25
t3_only,1911,13,0,1,0,0.25
t3_only,912,13,0,1,0,0.25
t3_only,615,13,0,1,0,0.25
t3_only,3234,13,0,0,1,1.0
t3_only,4465,13,0,0,1,0.25
t3_only,3620,13,0,0,1,1.0
t3_only,1014,13,0,1,0,1.0
t3_only,2797,13,0,0,1,1.0
t3_only,4986,13,0,0,1,1.0
t3_only,4374,13,0,0,1,1.0
t3_only,4305,13,0,0,1,1.0
t3_only,3748,13,0,0,1,1.0
t3_only,3777,13,0,0,1,1.0
t3_only,927,13,1,1,1,0.65
t3_only,369,14,0,1,0,1.0
t3_only,59,14,0,1,0,1.0
t3_only,422,14,0,1,0,1.0
t3_only,755,14,0,1,0,1.0
t3_only,760,14,0,1,0,1.0
t3_only,481,14,1,1,1,0.65
t3_only,524,14,0,1,0,1.0
t3_only,370,14,0,1,0,1.0
t3_only,584,14,1,1,1,1.0
t3_only,4121,14,0,0,1,1.0
t3_only,826,14,0,1,0,1.0
t3_only,183,14,0,1,0,0.3
t3_only,745,14,0,1,0,1.0
t3_only,518,14,0,1,0,1.0
t3_only,156,14,0,1,0,0.05
t3_only,66,14,1,1,1,0.65
t3_only,86,14,0,1,0,1.0
t3_only,2187,14,0,1,0,0.25
t3_only,284,14,0,1,0,0.25
t3_only,754,14,0,1,0,1.0
t3_only,750,14,0,1,0,1.0
t3_only,190,14,1,1,1,0.15
t3_only,4127,14,0,0,1,1.0
t3_only,4632,14,0,0,1,1.0
t3_only,448,14,0,1,0,0.45
t3_only,4010,14,0,0,1,1.0
t3_only,4005,14,0,0,1,1.0
t3_only,4248,14,0,0,1,1.0
t3_only,763,14,0,1,0,0.45
t3_only,916,14,0,1,0,1.0
t3_only,4284,14,0,0,1,1.0
t3_only,4078,14,0,0,1,1.0
t3_only,305,14,1,1,1,0.65
t3_only,816,14,0,1,0,1.0
t3_only,4926,14,0,0,1,1.0
t3_only,10,14,0,1,0,0.25
t3_only,4680,14,0,0,1,1.0
t3_only,118,14,0,1,0,0.25
t3_only,3739,14,0,0,1,1.0
t3_only,1446,14,0,1,0,0.25
t3_only,2636,14,0,0,1,1.0
t3_only,3058,14,0,0,1,1.0
t3_only,3737,14,0,0,1,1.0
t3_only,3685,14,0,0,1,1.0
t3_only,4369,14,0,0,1,1.0
t3_only,4186,14,0,0,1,1.0
t3_only,3061,14,0,0,1,1.0
t3_only,85,14,1,1,1,0.65
t3_only,2690,14,0,0,1,1.0
t3_only,2967,14,0,0,1,1.0
t3_only,1093,15,1,1,1,0.15
t3_only,1058,15,1,1,1,0.65
t3_only,1266,15,1,1,1,0.65
t3_only,1253,15,1,1,1,0.65
t3_only,2025,15,0,1,0,1.0
t3_only,1559,15,0,1,0,1.0
t3_only,2334,15,1,1,1,0.15
t3_only,1409,15,0,1,0,1.0
t3_only,1153,15,0,1,0,1.0
t3_only,612,15,1,1,1,0.15
t3_only,1854,15,0,1,0,0.3
t3_only,995,15,0,1,0,1.0
t3_only,1523,15,0,1,0,1.0
t3_only,1864,15,1,1,1,0.65
t3_only,2661,15,0,0,1,1.0
t3_only,2272,15,0,1,0,1.0
t3_only,4941,15,0,0,1,0.05
t3_only,2004,15,0,1,0,0.25
t3_only,3048,15,0,0,1,1.0
t3_only,2917,15,0,0,1,1.0
t3_only,2938,15,0,0,1,1.0
t3_only,2841,15,0,0,1,1.0
t3_only,4007,15,0,0,1,1.0
t3_only,1112,15,0,1,0,0.25
t3_only,327,15,1,1,1,0.65
t3_only,4052,15,0,0,1,1.0
t3_only,4719,15,0,0,1,1.0
t3_only,4413,15,0,0,1,1.0
t3_only,2757,15,0,0,1,1.0
t3_only,2864,15,0,0,1,1.0
t3_only,4738,15,0,0,1,1.0
t3_only,2583,15,0,0,1,1.0
t3_only,4287,15,0,0,1,1.0
t3_only,3937,15,0,0,1,1.0
t3_only,3203,15,0,0,1,1.0
t3_only,2986,15,0,0,1,1.0
t3_only,4794,15,0,0,1,1.0
t3_only,1770,15,1,1,1,0.65
t3_only,3051,15,0,0,1,1.0
t3_only,3883,15,0,0,1,0.45
t3_only,3731,15,0,0,1,1.0
t3_only,2995,15,0,0,1,1.0
t3_only,2637,15,0,0,1,1.0
t3_only,2703,15,0,0,1,1.0
t3_only,4996,15,0,0,1,1.0
t3_only,3343,15,0,0,1,1.0
t3_only,3177,15,0,0,1,1.0
t3_only,4298,15,0,0,1,1.0
t3_only,4543,15,0,0,1,1.0
t3_only,3333,16,0,0,1,0.45
t3_only,1820,16,0,1,0,0.25
t3_only,3913,16,0,0,1,1.0
t3_only,2422,16,1,1,1,0.65
t3_only,732,16,1,1,1,0.65
t3_only,1699,16,0,1,0,0.25
t3_only,1682,16,0,1,0,1.0
t3_only,1781,16,0,1,0,1.0
t3_only,703,16,1,1,1,0.15
t3_only,1416,16,0,1,0,0.25
t3_only,2594,16,0,0,1,1.0
t3_only,2964,16,0,0,1,1.0
t3_only,2878,16,0,0,1,1.0
t3_only,408,16,0,1,0,1.0
t3_only,3451,16,0,0,1,0.25
t3_only,2842,16,0,0,1,1.0
t3_only,2632,16,0,0,1,1.0
t3_only,3111,16,0,0,1,1.0
t3_only,2838,16,0,0,1,1.0
t3_only,4776,16,0,0,1,1.0
t3_only,3305,16,0,0,1,1.0
t3_only,2823,16,0,0,1,1.0
t3_only,4475,16,0,0,1,1.0
t3_only,1971,16,1,1,1,0.15
t3_only,3855,16,0,0,1,1.0
t3_only,3839,16,0,0,1,1.0
t3_only,2890,16,0,0,1,1.0
t3_only,4818,16,0,0,1,1.0
t3_only,3171,16,0,0,1,1.0
t3_only,3881,16,0,0,1,1.0
t3_only,3046,16,0,0,1,1.0
t3_only,2829,16,0,0,1,1.0
